gameId|devId|lastUpdate
699|82|E'2020-11-29 20:59:43'
700|241|E'2020-11-29 20:59:43'
701|129|E'2020-11-29 20:59:43'
702|702|E'2020-11-29 20:59:43'
703|703|E'2020-11-29 20:59:43'
704|704|E'2020-11-29 20:59:43'
705|107|E'2020-11-29 20:59:43'
706|62|E'2020-11-29 20:59:43'
707|707|E'2020-11-29 20:59:43'
708|14|E'2020-11-29 20:59:43'
709|709|E'2020-11-29 20:59:43'
710|10|E'2020-11-29 20:59:43'
711|45|E'2020-11-29 20:59:43'
712|181|E'2020-11-29 20:59:43'
713|107|E'2020-11-29 20:59:43'
714|536|E'2020-11-29 20:59:43'
715|245|E'2020-11-29 20:59:43'
716|716|E'2020-11-29 20:59:43'
717|717|E'2020-11-29 20:59:43'
718|245|E'2020-11-29 20:59:43'
719|719|E'2020-11-29 20:59:43'
720|720|E'2020-11-29 20:59:43'
721|721|E'2020-11-29 20:59:43'
722|158|E'2020-11-29 20:59:43'
723|333|E'2020-11-29 20:59:43'
724|724|E'2020-11-29 20:59:43'
725|725|E'2020-11-29 20:59:43'
726|726|E'2020-11-29 20:59:43'
727|727|E'2020-11-29 20:59:43'
728|114|E'2020-11-29 20:59:43'
729|729|E'2020-11-29 20:59:43'
730|35|E'2020-11-29 20:59:43'
731|579|E'2020-11-29 20:59:43'
732|43|E'2020-11-29 20:59:43'
733|11|E'2020-11-29 20:59:43'
734|35|E'2020-11-29 20:59:43'
735|38|E'2020-11-29 20:59:43'
736|736|E'2020-11-29 20:59:43'
737|737|E'2020-11-29 20:59:43'
738|738|E'2020-11-29 20:59:43'
739|739|E'2020-11-29 20:59:43'
740|622|E'2020-11-29 20:59:43'
741|741|E'2020-11-29 20:59:43'
742|742|E'2020-11-29 20:59:43'
743|77|E'2020-11-29 20:59:43'
744|181|E'2020-11-29 20:59:43'
745|745|E'2020-11-29 20:59:43'
746|159|E'2020-11-29 20:59:43'
747|271|E'2020-11-29 20:59:43'
748|748|E'2020-11-29 20:59:43'
749|614|E'2020-11-29 20:59:43'
750|14|E'2020-11-29 20:59:43'
751|751|E'2020-11-29 20:59:43'
752|31|E'2020-11-29 20:59:43'
753|165|E'2020-11-29 20:59:43'
754|35|E'2020-11-29 20:59:43'
755|755|E'2020-11-29 20:59:43'
756|756|E'2020-11-29 20:59:43'
757|757|E'2020-11-29 20:59:43'
758|291|E'2020-11-29 20:59:43'
759|245|E'2020-11-29 20:59:43'
760|760|E'2020-11-29 20:59:43'
761|761|E'2020-11-29 20:59:43'
762|41|E'2020-11-29 20:59:43'
763|35|E'2020-11-29 20:59:43'
764|90|E'2020-11-29 20:59:43'
765|765|E'2020-11-29 20:59:43'
766|11|E'2020-11-29 20:59:43'
767|767|E'2020-11-29 20:59:43'
768|768|E'2020-11-29 20:59:43'
769|12|E'2020-11-29 20:59:43'
770|652|E'2020-11-29 20:59:43'
771|771|E'2020-11-29 20:59:43'
772|42|E'2020-11-29 20:59:43'
773|773|E'2020-11-29 20:59:43'
774|774|E'2020-11-29 20:59:43'
775|775|E'2020-11-29 20:59:43'
776|630|E'2020-11-29 20:59:43'
777|777|E'2020-11-29 20:59:43'
778|778|E'2020-11-29 20:59:43'
779|389|E'2020-11-29 20:59:43'
780|11|E'2020-11-29 20:59:43'
781|181|E'2020-11-29 20:59:43'
782|782|E'2020-11-29 20:59:43'
783|783|E'2020-11-29 20:59:43'
784|481|E'2020-11-29 20:59:43'
785|252|E'2020-11-29 20:59:43'
786|16|E'2020-11-29 20:59:43'
787|787|E'2020-11-29 20:59:43'
788|788|E'2020-11-29 20:59:43'
789|14|E'2020-11-29 20:59:43'
790|398|E'2020-11-29 20:59:43'
791|791|E'2020-11-29 20:59:43'
792|792|E'2020-11-29 20:59:43'
793|12|E'2020-11-29 20:59:43'
794|62|E'2020-11-29 20:59:43'
795|795|E'2020-11-29 20:59:43'
796|796|E'2020-11-29 20:59:43'
797|797|E'2020-11-29 20:59:43'
798|798|E'2020-11-29 20:59:43'
799|173|E'2020-11-29 20:59:43'
800|800|E'2020-11-29 20:59:43'
801|801|E'2020-11-29 20:59:43'
802|788|E'2020-11-29 20:59:43'
803|803|E'2020-11-29 20:59:43'
804|48|E'2020-11-29 20:59:43'
805|805|E'2020-11-29 20:59:43'
806|806|E'2020-11-29 20:59:43'
807|604|E'2020-11-29 20:59:43'
808|808|E'2020-11-29 20:59:43'
809|43|E'2020-11-29 20:59:43'
810|622|E'2020-11-29 20:59:43'
811|455|E'2020-11-29 20:59:43'
812|621|E'2020-11-29 20:59:43'
813|14|E'2020-11-29 20:59:43'
814|35|E'2020-11-29 20:59:43'
815|815|E'2020-11-29 20:59:43'
816|48|E'2020-11-29 20:59:43'
817|817|E'2020-11-29 20:59:43'
818|818|E'2020-11-29 20:59:43'
819|819|E'2020-11-29 20:59:43'
820|820|E'2020-11-29 20:59:43'
821|21|E'2020-11-29 20:59:43'
822|822|E'2020-11-29 20:59:43'
823|823|E'2020-11-29 20:59:43'
824|195|E'2020-11-29 20:59:43'
825|35|E'2020-11-29 20:59:43'
826|826|E'2020-11-29 20:59:43'
827|32|E'2020-11-29 20:59:43'
828|376|E'2020-11-29 20:59:43'
829|579|E'2020-11-29 20:59:43'
830|830|E'2020-11-29 20:59:43'
831|252|E'2020-11-29 20:59:43'
832|30|E'2020-11-29 20:59:43'
833|833|E'2020-11-29 20:59:43'
834|61|E'2020-11-29 20:59:43'
835|120|E'2020-11-29 20:59:43'
836|836|E'2020-11-29 20:59:43'
837|837|E'2020-11-29 20:59:43'
838|621|E'2020-11-29 20:59:43'
839|839|E'2020-11-29 20:59:43'
840|840|E'2020-11-29 20:59:43'
841|841|E'2020-11-29 20:59:43'
842|246|E'2020-11-29 20:59:43'
843|843|E'2020-11-29 20:59:43'
844|621|E'2020-11-29 20:59:43'
845|845|E'2020-11-29 20:59:43'
846|250|E'2020-11-29 20:59:43'
847|621|E'2020-11-29 20:59:43'
848|848|E'2020-11-29 20:59:43'
849|643|E'2020-11-29 20:59:43'
850|850|E'2020-11-29 20:59:43'
851|851|E'2020-11-29 20:59:43'
852|852|E'2020-11-29 20:59:43'
853|853|E'2020-11-29 20:59:43'
854|414|E'2020-11-29 20:59:43'
855|621|E'2020-11-29 20:59:43'
856|856|E'2020-11-29 20:59:43'
857|857|E'2020-11-29 20:59:43'
858|858|E'2020-11-29 20:59:43'
859|107|E'2020-11-29 20:59:43'
860|860|E'2020-11-29 20:59:43'
861|11|E'2020-11-29 20:59:43'
862|862|E'2020-11-29 20:59:43'
863|863|E'2020-11-29 20:59:43'
864|864|E'2020-11-29 20:59:43'
865|181|E'2020-11-29 20:59:43'
866|11|E'2020-11-29 20:59:43'
867|867|E'2020-11-29 20:59:43'
868|31|E'2020-11-29 20:59:43'
869|869|E'2020-11-29 20:59:43'
870|136|E'2020-11-29 20:59:43'
871|871|E'2020-11-29 20:59:43'
872|872|E'2020-11-29 20:59:43'
873|873|E'2020-11-29 20:59:43'
874|874|E'2020-11-29 20:59:43'
875|181|E'2020-11-29 20:59:43'
876|876|E'2020-11-29 20:59:43'
877|877|E'2020-11-29 20:59:43'
878|82|E'2020-11-29 20:59:43'
879|860|E'2020-11-29 20:59:43'
880|880|E'2020-11-29 20:59:43'
881|498|E'2020-11-29 20:59:43'
882|882|E'2020-11-29 20:59:43'
883|883|E'2020-11-29 20:59:43'
884|884|E'2020-11-29 20:59:43'
885|107|E'2020-11-29 20:59:43'
886|31|E'2020-11-29 20:59:43'
887|159|E'2020-11-29 20:59:43'
888|90|E'2020-11-29 20:59:43'
889|889|E'2020-11-29 20:59:43'
890|43|E'2020-11-29 20:59:43'
891|891|E'2020-11-29 20:59:43'
892|892|E'2020-11-29 20:59:43'
893|893|E'2020-11-29 20:59:43'
894|894|E'2020-11-29 20:59:43'
895|457|E'2020-11-29 20:59:43'
896|92|E'2020-11-29 20:59:43'
897|897|E'2020-11-29 20:59:43'
898|898|E'2020-11-29 20:59:43'
899|245|E'2020-11-29 20:59:43'
900|174|E'2020-11-29 20:59:43'
901|262|E'2020-11-29 20:59:43'
902|902|E'2020-11-29 20:59:43'
903|903|E'2020-11-29 20:59:43'
904|904|E'2020-11-29 20:59:43'
905|398|E'2020-11-29 20:59:43'
906|642|E'2020-11-29 20:59:43'
907|907|E'2020-11-29 20:59:43'
908|908|E'2020-11-29 20:59:43'
909|10|E'2020-11-29 20:59:43'
910|412|E'2020-11-29 20:59:43'
911|508|E'2020-11-29 20:59:43'
912|14|E'2020-11-29 20:59:43'
913|118|E'2020-11-29 20:59:43'
914|14|E'2020-11-29 20:59:43'
915|915|E'2020-11-29 20:59:43'
916|11|E'2020-11-29 20:59:43'
917|917|E'2020-11-29 20:59:43'
918|158|E'2020-11-29 20:59:43'
919|62|E'2020-11-29 20:59:43'
920|920|E'2020-11-29 20:59:43'
921|921|E'2020-11-29 20:59:43'
922|852|E'2020-11-29 20:59:43'
923|45|E'2020-11-29 20:59:43'
924|240|E'2020-11-29 20:59:43'
925|246|E'2020-11-29 20:59:43'
926|777|E'2020-11-29 20:59:43'
927|927|E'2020-11-29 20:59:43'
928|928|E'2020-11-29 20:59:43'
929|929|E'2020-11-29 20:59:43'
930|930|E'2020-11-29 20:59:43'
931|631|E'2020-11-29 20:59:43'
932|932|E'2020-11-29 20:59:43'
933|933|E'2020-11-29 20:59:43'
934|934|E'2020-11-29 20:59:43'
935|11|E'2020-11-29 20:59:43'
936|936|E'2020-11-29 20:59:43'
937|173|E'2020-11-29 20:59:43'
938|35|E'2020-11-29 20:59:43'
939|250|E'2020-11-29 20:59:43'
940|130|E'2020-11-29 20:59:43'
941|14|E'2020-11-29 20:59:43'
942|181|E'2020-11-29 20:59:43'
943|774|E'2020-11-29 20:59:43'
944|944|E'2020-11-29 20:59:43'
945|945|E'2020-11-29 20:59:43'
946|290|E'2020-11-29 20:59:43'
947|947|E'2020-11-29 20:59:43'
948|948|E'2020-11-29 20:59:43'
949|949|E'2020-11-29 20:59:43'
950|321|E'2020-11-29 20:59:43'
951|951|E'2020-11-29 20:59:43'
952|241|E'2020-11-29 20:59:43'
953|579|E'2020-11-29 20:59:43'
954|761|E'2020-11-29 20:59:43'
955|537|E'2020-11-29 20:59:43'
956|956|E'2020-11-29 20:59:43'
957|957|E'2020-11-29 20:59:43'
958|958|E'2020-11-29 20:59:43'
959|959|E'2020-11-29 20:59:43'
960|27|E'2020-11-29 20:59:43'
961|11|E'2020-11-29 20:59:43'
962|25|E'2020-11-29 20:59:43'
963|963|E'2020-11-29 20:59:43'
964|964|E'2020-11-29 20:59:43'
965|965|E'2020-11-29 20:59:43'
966|741|E'2020-11-29 20:59:43'
967|284|E'2020-11-29 20:59:43'
968|968|E'2020-11-29 20:59:43'
969|969|E'2020-11-29 20:59:43'
970|970|E'2020-11-29 20:59:43'
971|971|E'2020-11-29 20:59:43'
972|972|E'2020-11-29 20:59:43'
973|15|E'2020-11-29 20:59:43'
974|181|E'2020-11-29 20:59:43'
975|975|E'2020-11-29 20:59:43'
976|976|E'2020-11-29 20:59:43'
977|34|E'2020-11-29 20:59:43'
978|181|E'2020-11-29 20:59:43'
979|979|E'2020-11-29 20:59:43'
980|972|E'2020-11-29 20:59:43'
981|25|E'2020-11-29 20:59:43'
982|103|E'2020-11-29 20:59:43'
983|25|E'2020-11-29 20:59:43'
984|31|E'2020-11-29 20:59:43'
985|103|E'2020-11-29 20:59:43'
986|976|E'2020-11-29 20:59:43'
987|979|E'2020-11-29 20:59:43'
988|31|E'2020-11-29 20:59:43'
989|86|E'2020-11-29 20:59:43'
990|81|E'2020-11-29 20:59:43'
991|991|E'2020-11-29 20:59:43'
992|14|E'2020-11-29 20:59:43'
993|181|E'2020-11-29 20:59:43'
994|353|E'2020-11-29 20:59:43'
995|319|E'2020-11-29 20:59:43'
996|11|E'2020-11-29 20:59:43'
997|997|E'2020-11-29 20:59:43'
998|198|E'2020-11-29 20:59:43'
999|999|E'2020-11-29 20:59:43'
1000|1000|E'2020-11-29 20:59:43'
1001|319|E'2020-11-29 20:59:43'
1002|765|E'2020-11-29 20:59:43'
1003|319|E'2020-11-29 20:59:43'
1004|25|E'2020-11-29 20:59:43'
1005|1005|E'2020-11-29 20:59:43'
1006|610|E'2020-11-29 20:59:43'
1007|1005|E'2020-11-29 20:59:43'
1008|319|E'2020-11-29 20:59:43'
1009|436|E'2020-11-29 20:59:43'
1010|1010|E'2020-11-29 20:59:43'
1011|5|E'2020-11-29 20:59:43'
1012|788|E'2020-11-29 20:59:43'
1013|103|E'2020-11-29 20:59:43'
1014|1005|E'2020-11-29 20:59:43'
1015|10|E'2020-11-29 20:59:43'
1016|51|E'2020-11-29 20:59:43'
1017|1017|E'2020-11-29 20:59:43'
1018|1018|E'2020-11-29 20:59:43'
1019|5|E'2020-11-29 20:59:43'
1020|1020|E'2020-11-29 20:59:43'
1021|57|E'2020-11-29 20:59:43'
1022|42|E'2020-11-29 20:59:43'
1023|32|E'2020-11-29 20:59:43'
1024|181|E'2020-11-29 20:59:43'
1025|892|E'2020-11-29 20:59:43'
1026|281|E'2020-11-29 20:59:43'
1027|181|E'2020-11-29 20:59:43'
1028|181|E'2020-11-29 20:59:43'
1029|398|E'2020-11-29 20:59:43'
1030|103|E'2020-11-29 20:59:43'
1031|181|E'2020-11-29 20:59:43'
1032|508|E'2020-11-29 20:59:43'
1033|333|E'2020-11-29 20:59:43'
1034|1034|E'2020-11-29 20:59:43'
1035|451|E'2020-11-29 20:59:43'
1036|1036|E'2020-11-29 20:59:43'
1037|440|E'2020-11-29 20:59:43'
1038|1005|E'2020-11-29 20:59:43'
1039|1039|E'2020-11-29 20:59:43'
1040|41|E'2020-11-29 20:59:43'
1041|1041|E'2020-11-29 20:59:43'
1042|166|E'2020-11-29 20:59:43'
1043|805|E'2020-11-29 20:59:43'
1044|971|E'2020-11-29 20:59:43'
1045|1045|E'2020-11-29 20:59:43'
1046|181|E'2020-11-29 20:59:43'
1047|1034|E'2020-11-29 20:59:43'
1048|1048|E'2020-11-29 20:59:43'
1049|319|E'2020-11-29 20:59:43'
1050|979|E'2020-11-29 20:59:43'
1051|800|E'2020-11-29 20:59:43'
1052|1052|E'2020-11-29 20:59:43'
1053|1053|E'2020-11-29 20:59:43'
1054|1054|E'2020-11-29 20:59:43'
1055|945|E'2020-11-29 20:59:43'
1056|62|E'2020-11-29 20:59:43'
1057|1057|E'2020-11-29 20:59:43'
1058|1057|E'2020-11-29 20:59:43'
1059|971|E'2020-11-29 20:59:43'
1060|1060|E'2020-11-29 20:59:43'
1061|1061|E'2020-11-29 20:59:43'
1062|1062|E'2020-11-29 20:59:43'
1063|1063|E'2020-11-29 20:59:43'
1064|631|E'2020-11-29 20:59:43'
1065|1065|E'2020-11-29 20:59:43'
1066|1066|E'2020-11-29 20:59:43'
1067|1067|E'2020-11-29 20:59:43'
1068|1068|E'2020-11-29 20:59:43'
1069|1069|E'2020-11-29 20:59:43'
1070|1070|E'2020-11-29 20:59:43'
1071|1071|E'2020-11-29 20:59:43'
1072|1072|E'2020-11-29 20:59:43'
1073|1073|E'2020-11-29 20:59:43'
1074|1074|E'2020-11-29 20:59:43'
1075|1075|E'2020-11-29 20:59:43'
1076|1076|E'2020-11-29 20:59:43'
1077|1077|E'2020-11-29 20:59:43'
1078|1078|E'2020-11-29 20:59:43'
1079|254|E'2020-11-29 20:59:43'
1080|284|E'2020-11-29 20:59:43'
1081|101|E'2020-11-29 20:59:43'
1082|979|E'2020-11-29 20:59:43'
1083|131|E'2020-11-29 20:59:43'
1084|1084|E'2020-11-29 20:59:43'
1085|101|E'2020-11-29 20:59:43'
1086|118|E'2020-11-29 20:59:43'
1087|35|E'2020-11-29 20:59:43'
1088|112|E'2020-11-29 20:59:43'
1089|62|E'2020-11-29 20:59:43'
1090|90|E'2020-11-29 20:59:43'
1091|1091|E'2020-11-29 20:59:43'
1092|282|E'2020-11-29 20:59:43'
1093|1093|E'2020-11-29 20:59:43'
1094|389|E'2020-11-29 20:59:43'
1095|1091|E'2020-11-29 20:59:43'
1096|8|E'2020-11-29 20:59:43'
1097|669|E'2020-11-29 20:59:43'
1098|1098|E'2020-11-29 20:59:43'
1099|1099|E'2020-11-29 20:59:43'
1100|1100|E'2020-11-29 20:59:43'
1101|1101|E'2020-11-29 20:59:43'
1102|131|E'2020-11-29 20:59:43'
1103|15|E'2020-11-29 20:59:43'
1104|43|E'2020-11-29 20:59:43'
1105|999|E'2020-11-29 20:59:43'
1106|144|E'2020-11-29 20:59:43'
1107|1107|E'2020-11-29 20:59:43'
1108|975|E'2020-11-29 20:59:43'
1109|250|E'2020-11-29 20:59:43'
1110|35|E'2020-11-29 20:59:43'
1111|921|E'2020-11-29 20:59:43'
1112|1112|E'2020-11-29 20:59:43'
1113|1113|E'2020-11-29 20:59:43'
1114|130|E'2020-11-29 20:59:43'
1115|1115|E'2020-11-29 20:59:43'
1116|1116|E'2020-11-29 20:59:43'
1117|451|E'2020-11-29 20:59:43'
1118|39|E'2020-11-29 20:59:43'
1119|1119|E'2020-11-29 20:59:43'
1120|1018|E'2020-11-29 20:59:43'
1121|1121|E'2020-11-29 20:59:43'
1122|1122|E'2020-11-29 20:59:43'
1123|1123|E'2020-11-29 20:59:43'
1124|1124|E'2020-11-29 20:59:43'
1125|181|E'2020-11-29 20:59:43'
1126|181|E'2020-11-29 20:59:43'
1127|1127|E'2020-11-29 20:59:43'
1128|21|E'2020-11-29 20:59:43'
1129|765|E'2020-11-29 20:59:43'
1130|73|E'2020-11-29 20:59:43'
1131|972|E'2020-11-29 20:59:43'
1132|1132|E'2020-11-29 20:59:43'
1133|1133|E'2020-11-29 20:59:43'
1134|27|E'2020-11-29 20:59:43'
1135|28|E'2020-11-29 20:59:43'
1136|143|E'2020-11-29 20:59:43'
1137|791|E'2020-11-29 20:59:43'
1138|1000|E'2020-11-29 20:59:43'
1139|1139|E'2020-11-29 20:59:43'
1140|250|E'2020-11-29 20:59:43'
1141|1141|E'2020-11-29 20:59:43'
1142|332|E'2020-11-29 20:59:43'
1143|25|E'2020-11-29 20:59:43'
1144|250|E'2020-11-29 20:59:43'
1145|999|E'2020-11-29 20:59:43'
1146|1146|E'2020-11-29 20:59:43'
1147|252|E'2020-11-29 20:59:43'
1148|1148|E'2020-11-29 20:59:43'
1149|971|E'2020-11-29 20:59:43'
1150|78|E'2020-11-29 20:59:43'
1151|1151|E'2020-11-29 20:59:43'
1152|1152|E'2020-11-29 20:59:43'
1153|353|E'2020-11-29 20:59:43'
1154|1154|E'2020-11-29 20:59:43'
1155|1155|E'2020-11-29 20:59:43'
1156|659|E'2020-11-29 20:59:43'
1157|1157|E'2020-11-29 20:59:43'
1158|614|E'2020-11-29 20:59:43'
1159|11|E'2020-11-29 20:59:43'
1160|631|E'2020-11-29 20:59:43'
1161|1161|E'2020-11-29 20:59:43'
1162|1162|E'2020-11-29 20:59:43'
1163|1163|E'2020-11-29 20:59:43'
1164|333|E'2020-11-29 20:59:43'
1165|1165|E'2020-11-29 20:59:43'
1166|1166|E'2020-11-29 20:59:43'
1167|1167|E'2020-11-29 20:59:43'
1168|1168|E'2020-11-29 20:59:43'
1169|1169|E'2020-11-29 20:59:43'
1170|1170|E'2020-11-29 20:59:43'
1171|61|E'2020-11-29 20:59:43'
1172|1034|E'2020-11-29 20:59:43'
1173|736|E'2020-11-29 20:59:43'
1174|181|E'2020-11-29 20:59:43'
1175|1175|E'2020-11-29 20:59:43'
1176|34|E'2020-11-29 20:59:43'
1177|1177|E'2020-11-29 20:59:43'
1178|1178|E'2020-11-29 20:59:43'
1179|1179|E'2020-11-29 20:59:43'
1180|1180|E'2020-11-29 20:59:43'
1181|34|E'2020-11-29 20:59:43'
1182|12|E'2020-11-29 20:59:43'
1183|951|E'2020-11-29 20:59:43'
1184|41|E'2020-11-29 20:59:43'
1185|107|E'2020-11-29 20:59:43'
1186|1186|E'2020-11-29 20:59:43'
1187|787|E'2020-11-29 20:59:43'
1188|25|E'2020-11-29 20:59:43'
1189|761|E'2020-11-29 20:59:43'
1190|41|E'2020-11-29 20:59:43'
1191|1191|E'2020-11-29 20:59:43'
1192|1192|E'2020-11-29 20:59:43'
1193|1193|E'2020-11-29 20:59:43'
1194|907|E'2020-11-29 20:59:43'
1195|1195|E'2020-11-29 20:59:43'
1196|1196|E'2020-11-29 20:59:43'
1197|1197|E'2020-11-29 20:59:43'
1198|1198|E'2020-11-29 20:59:43'
1199|1199|E'2020-11-29 20:59:43'
1200|642|E'2020-11-29 20:59:43'
1201|250|E'2020-11-29 20:59:43'
1202|1202|E'2020-11-29 20:59:43'
1203|191|E'2020-11-29 20:59:43'
1204|791|E'2020-11-29 20:59:43'
1205|756|E'2020-11-29 20:59:43'
1206|31|E'2020-11-29 20:59:43'
1207|252|E'2020-11-29 20:59:43'
1208|999|E'2020-11-29 20:59:43'
1209|1209|E'2020-11-29 20:59:43'
1210|999|E'2020-11-29 20:59:43'
1211|319|E'2020-11-29 20:59:43'
1212|14|E'2020-11-29 20:59:43'
1213|62|E'2020-11-29 20:59:43'
1214|458|E'2020-11-29 20:59:43'
1215|35|E'2020-11-29 20:59:43'
1216|481|E'2020-11-29 20:59:43'
1217|28|E'2020-11-29 20:59:43'
1218|1218|E'2020-11-29 20:59:43'
1219|1219|E'2020-11-29 20:59:43'
1220|92|E'2020-11-29 20:59:43'
1221|198|E'2020-11-29 20:59:43'
1222|1222|E'2020-11-29 20:59:43'
1223|1093|E'2020-11-29 20:59:43'
1224|181|E'2020-11-29 20:59:43'
1225|131|E'2020-11-29 20:59:43'
1226|353|E'2020-11-29 20:59:43'
1227|41|E'2020-11-29 20:59:43'
1228|455|E'2020-11-29 20:59:43'
1229|1229|E'2020-11-29 20:59:43'
1230|18|E'2020-11-29 20:59:43'
1231|319|E'2020-11-29 20:59:43'
1232|271|E'2020-11-29 20:59:43'
1233|1233|E'2020-11-29 20:59:43'
1234|90|E'2020-11-29 20:59:43'
1235|1235|E'2020-11-29 20:59:43'
1236|480|E'2020-11-29 20:59:43'
1237|1237|E'2020-11-29 20:59:43'
1238|211|E'2020-11-29 20:59:43'
1239|32|E'2020-11-29 20:59:43'
1240|31|E'2020-11-29 20:59:43'
1241|32|E'2020-11-29 20:59:43'
1242|1034|E'2020-11-29 20:59:43'
1243|1034|E'2020-11-29 20:59:43'
1244|189|E'2020-11-29 20:59:43'
1245|181|E'2020-11-29 20:59:43'
1246|1246|E'2020-11-29 20:59:43'
1247|1247|E'2020-11-29 20:59:43'
1248|181|E'2020-11-29 20:59:43'
1249|1246|E'2020-11-29 20:59:43'
1250|332|E'2020-11-29 20:59:43'
1251|1246|E'2020-11-29 20:59:43'
1252|1252|E'2020-11-29 20:59:43'
1253|1253|E'2020-11-29 20:59:43'
1254|1005|E'2020-11-29 20:59:43'
1255|1034|E'2020-11-29 20:59:43'
1256|1256|E'2020-11-29 20:59:43'
1257|1257|E'2020-11-29 20:59:43'
1258|1034|E'2020-11-29 20:59:43'
1259|166|E'2020-11-29 20:59:43'
1260|1260|E'2020-11-29 20:59:43'
1261|1261|E'2020-11-29 20:59:43'
1262|107|E'2020-11-29 20:59:43'
1263|530|E'2020-11-29 20:59:43'
1264|1264|E'2020-11-29 20:59:43'
1265|1265|E'2020-11-29 20:59:43'
1266|1266|E'2020-11-29 20:59:43'
1267|1267|E'2020-11-29 20:59:43'
1268|907|E'2020-11-29 20:59:43'
1269|1269|E'2020-11-29 20:59:43'
1270|238|E'2020-11-29 20:59:43'
1271|11|E'2020-11-29 20:59:43'
1272|1272|E'2020-11-29 20:59:43'
1273|873|E'2020-11-29 20:59:43'
1274|1274|E'2020-11-29 20:59:43'
1275|1275|E'2020-11-29 20:59:43'
1276|1276|E'2020-11-29 20:59:43'
1277|1277|E'2020-11-29 20:59:43'
1278|181|E'2020-11-29 20:59:43'
1279|1279|E'2020-11-29 20:59:43'
1280|39|E'2020-11-29 20:59:43'
1281|1281|E'2020-11-29 20:59:43'
1282|1166|E'2020-11-29 20:59:43'
1283|48|E'2020-11-29 20:59:43'
1284|839|E'2020-11-29 20:59:43'
1285|1265|E'2020-11-29 20:59:43'
1286|1286|E'2020-11-29 20:59:43'
1287|1287|E'2020-11-29 20:59:43'
1288|1288|E'2020-11-29 20:59:43'
1289|1289|E'2020-11-29 20:59:43'
1290|1290|E'2020-11-29 20:59:43'
1291|11|E'2020-11-29 20:59:43'
1292|1292|E'2020-11-29 20:59:43'
1293|643|E'2020-11-29 20:59:43'
1294|841|E'2020-11-29 20:59:43'
1295|1133|E'2020-11-29 20:59:43'
1296|876|E'2020-11-29 20:59:43'
1297|1297|E'2020-11-29 20:59:43'
1298|979|E'2020-11-29 20:59:43'
1299|11|E'2020-11-29 20:59:43'
1300|495|E'2020-11-29 20:59:43'
1301|1301|E'2020-11-29 20:59:43'
1302|11|E'2020-11-29 20:59:43'
1303|114|E'2020-11-29 20:59:43'
1304|1304|E'2020-11-29 20:59:43'
1305|1305|E'2020-11-29 20:59:43'
1306|805|E'2020-11-29 20:59:43'
1307|1307|E'2020-11-29 20:59:43'
1308|1308|E'2020-11-29 20:59:43'
1309|1017|E'2020-11-29 20:59:43'
1310|642|E'2020-11-29 20:59:43'
1311|751|E'2020-11-29 20:59:43'
1312|1312|E'2020-11-29 20:59:43'
1313|1313|E'2020-11-29 20:59:43'
1314|1314|E'2020-11-29 20:59:43'
1315|1315|E'2020-11-29 20:59:43'
1316|1316|E'2020-11-29 20:59:43'
1317|1317|E'2020-11-29 20:59:43'
1318|1318|E'2020-11-29 20:59:43'
1319|1319|E'2020-11-29 20:59:43'
1320|1320|E'2020-11-29 20:59:43'
1321|1321|E'2020-11-29 20:59:43'
1322|1322|E'2020-11-29 20:59:43'
1323|1133|E'2020-11-29 20:59:43'
1324|1163|E'2020-11-29 20:59:43'
1325|631|E'2020-11-29 20:59:43'
1326|1326|E'2020-11-29 20:59:43'
1327|725|E'2020-11-29 20:59:43'
1328|1328|E'2020-11-29 20:59:43'
1329|1329|E'2020-11-29 20:59:43'
1330|133|E'2020-11-29 20:59:43'
1331|43|E'2020-11-29 20:59:43'
1332|1332|E'2020-11-29 20:59:43'
1333|1333|E'2020-11-29 20:59:43'
1334|1005|E'2020-11-29 20:59:43'
1335|1335|E'2020-11-29 20:59:43'
1336|1336|E'2020-11-29 20:59:43'
1337|1337|E'2020-11-29 20:59:43'
1338|1338|E'2020-11-29 20:59:43'
1339|25|E'2020-11-29 20:59:43'
1340|1165|E'2020-11-29 20:59:43'
1341|1341|E'2020-11-29 20:59:43'
1342|1342|E'2020-11-29 20:59:43'
1343|951|E'2020-11-29 20:59:43'
1344|643|E'2020-11-29 20:59:43'
1345|12|E'2020-11-29 20:59:43'
1346|412|E'2020-11-29 20:59:43'
1347|181|E'2020-11-29 20:59:43'
1348|1348|E'2020-11-29 20:59:43'
1349|1349|E'2020-11-29 20:59:43'
1350|1350|E'2020-11-29 20:59:43'
1351|31|E'2020-11-29 20:59:43'
1352|398|E'2020-11-29 20:59:43'
1353|1353|E'2020-11-29 20:59:43'
1354|907|E'2020-11-29 20:59:43'
1355|1355|E'2020-11-29 20:59:43'
1356|181|E'2020-11-29 20:59:43'
1357|621|E'2020-11-29 20:59:43'
1358|1358|E'2020-11-29 20:59:43'
1359|10|E'2020-11-29 20:59:43'
1360|112|E'2020-11-29 20:59:43'
1361|1361|E'2020-11-29 20:59:43'
1362|41|E'2020-11-29 20:59:43'
1363|580|E'2020-11-29 20:59:43'
1364|11|E'2020-11-29 20:59:43'
1365|1365|E'2020-11-29 20:59:43'
1366|1366|E'2020-11-29 20:59:43'
1367|353|E'2020-11-29 20:59:43'
1368|1368|E'2020-11-29 20:59:43'
1369|945|E'2020-11-29 20:59:43'
