userId|gameId|lastUpdate
18|3225|'2020-11-29 21:28:14'
18|243|'2020-11-29 21:28:14'
18|431|'2020-11-29 21:28:14'
18|1071|'2020-11-29 21:28:14'
18|193|'2020-11-29 21:28:14'
18|2283|'2020-11-29 21:28:14'
18|2470|'2020-11-29 21:28:14'
18|503|'2020-11-29 21:28:14'
19|2744|'2020-11-29 21:28:14'
19|2719|'2020-11-29 21:28:14'
19|2771|'2020-11-29 21:28:14'
19|1543|'2020-11-29 21:28:14'
19|1693|'2020-11-29 21:28:14'
19|3566|'2020-11-29 21:28:14'
19|2748|'2020-11-29 21:28:14'
19|16|'2020-11-29 21:28:14'
19|641|'2020-11-29 21:28:14'
19|2235|'2020-11-29 21:28:14'
19|2506|'2020-11-29 21:28:14'
19|3110|'2020-11-29 21:28:14'
19|984|'2020-11-29 21:28:14'
19|2500|'2020-11-29 21:28:14'
19|3157|'2020-11-29 21:28:14'
19|2573|'2020-11-29 21:28:14'
19|2595|'2020-11-29 21:28:14'
19|2371|'2020-11-29 21:28:14'
19|4008|'2020-11-29 21:28:14'
19|559|'2020-11-29 21:28:14'
19|1455|'2020-11-29 21:28:14'
19|1323|'2020-11-29 21:28:14'
19|1448|'2020-11-29 21:28:14'
19|766|'2020-11-29 21:28:14'
19|3036|'2020-11-29 21:28:14'
19|3286|'2020-11-29 21:28:14'
19|3255|'2020-11-29 21:28:14'
19|3202|'2020-11-29 21:28:14'
20|951|'2020-11-29 21:28:14'
20|3408|'2020-11-29 21:28:14'
20|3760|'2020-11-29 21:28:14'
20|2272|'2020-11-29 21:28:14'
20|749|'2020-11-29 21:28:14'
20|3060|'2020-11-29 21:28:14'
20|3659|'2020-11-29 21:28:14'
20|2829|'2020-11-29 21:28:14'
20|679|'2020-11-29 21:28:14'
20|1220|'2020-11-29 21:28:14'
20|2685|'2020-11-29 21:28:14'
20|1190|'2020-11-29 21:28:14'
20|2431|'2020-11-29 21:28:14'
20|422|'2020-11-29 21:28:14'
20|2076|'2020-11-29 21:28:14'
20|3950|'2020-11-29 21:28:14'
20|3064|'2020-11-29 21:28:14'
20|2496|'2020-11-29 21:28:14'
20|1854|'2020-11-29 21:28:14'
20|3456|'2020-11-29 21:28:14'
20|989|'2020-11-29 21:28:14'
20|2219|'2020-11-29 21:28:14'
20|3412|'2020-11-29 21:28:14'
20|2905|'2020-11-29 21:28:14'
20|2378|'2020-11-29 21:28:14'
20|2782|'2020-11-29 21:28:14'
20|1171|'2020-11-29 21:28:14'
20|3768|'2020-11-29 21:28:14'
20|3491|'2020-11-29 21:28:14'
20|3832|'2020-11-29 21:28:14'
20|2264|'2020-11-29 21:28:14'
21|1906|'2020-11-29 21:28:14'
21|189|'2020-11-29 21:28:14'
21|775|'2020-11-29 21:28:14'
21|3736|'2020-11-29 21:28:14'
21|946|'2020-11-29 21:28:14'
21|284|'2020-11-29 21:28:14'
21|1769|'2020-11-29 21:28:14'
21|2457|'2020-11-29 21:28:14'
21|993|'2020-11-29 21:28:14'
21|1308|'2020-11-29 21:28:14'
21|1401|'2020-11-29 21:28:14'
21|2781|'2020-11-29 21:28:14'
21|3325|'2020-11-29 21:28:14'
21|3949|'2020-11-29 21:28:14'
21|1828|'2020-11-29 21:28:14'
21|489|'2020-11-29 21:28:14'
21|1603|'2020-11-29 21:28:14'
21|1669|'2020-11-29 21:28:14'
21|847|'2020-11-29 21:28:14'
21|1644|'2020-11-29 21:28:14'
21|1283|'2020-11-29 21:28:14'
21|76|'2020-11-29 21:28:14'
21|3953|'2020-11-29 21:28:14'
21|678|'2020-11-29 21:28:14'
21|4|'2020-11-29 21:28:14'
21|801|'2020-11-29 21:28:14'
21|2491|'2020-11-29 21:28:14'
21|722|'2020-11-29 21:28:14'
21|745|'2020-11-29 21:28:14'
21|3135|'2020-11-29 21:28:14'
21|1804|'2020-11-29 21:28:14'
21|2074|'2020-11-29 21:28:14'
21|1889|'2020-11-29 21:28:14'
21|3936|'2020-11-29 21:28:14'
21|2894|'2020-11-29 21:28:14'
21|3398|'2020-11-29 21:28:14'
21|3633|'2020-11-29 21:28:14'
21|3531|'2020-11-29 21:28:14'
22|1892|'2020-11-29 21:28:14'
22|248|'2020-11-29 21:28:14'
22|3226|'2020-11-29 21:28:14'
22|663|'2020-11-29 21:28:14'
22|665|'2020-11-29 21:28:14'
22|3998|'2020-11-29 21:28:14'
22|3051|'2020-11-29 21:28:14'
22|3860|'2020-11-29 21:28:14'
22|2969|'2020-11-29 21:28:14'
22|3199|'2020-11-29 21:28:14'
22|3179|'2020-11-29 21:28:14'
22|3097|'2020-11-29 21:28:14'
22|402|'2020-11-29 21:28:14'
22|542|'2020-11-29 21:28:14'
22|1929|'2020-11-29 21:28:14'
22|3892|'2020-11-29 21:28:14'
22|1413|'2020-11-29 21:28:14'
22|1864|'2020-11-29 21:28:14'
22|2846|'2020-11-29 21:28:14'
22|873|'2020-11-29 21:28:14'
22|835|'2020-11-29 21:28:14'
22|1600|'2020-11-29 21:28:14'
22|406|'2020-11-29 21:28:14'
22|403|'2020-11-29 21:28:14'
22|1011|'2020-11-29 21:28:14'
23|56|'2020-11-29 21:28:14'
23|2921|'2020-11-29 21:28:14'
23|1049|'2020-11-29 21:28:14'
23|2123|'2020-11-29 21:28:14'
23|2968|'2020-11-29 21:28:14'
23|2570|'2020-11-29 21:28:14'
23|130|'2020-11-29 21:28:14'
23|91|'2020-11-29 21:28:14'
23|3835|'2020-11-29 21:28:14'
23|83|'2020-11-29 21:28:14'
23|3716|'2020-11-29 21:28:14'
23|768|'2020-11-29 21:28:14'
23|3499|'2020-11-29 21:28:14'
23|1424|'2020-11-29 21:28:14'
23|1131|'2020-11-29 21:28:14'
23|1300|'2020-11-29 21:28:14'
23|3569|'2020-11-29 21:28:14'
23|1854|'2020-11-29 21:28:14'
23|3267|'2020-11-29 21:28:14'
23|3530|'2020-11-29 21:28:14'
23|2346|'2020-11-29 21:28:14'
23|4000|'2020-11-29 21:28:14'
23|1821|'2020-11-29 21:28:14'
23|1911|'2020-11-29 21:28:14'
23|853|'2020-11-29 21:28:14'
23|3160|'2020-11-29 21:28:14'
23|1874|'2020-11-29 21:28:14'
23|2278|'2020-11-29 21:28:14'
23|1334|'2020-11-29 21:28:14'
23|3612|'2020-11-29 21:28:14'
23|3018|'2020-11-29 21:28:14'
23|2724|'2020-11-29 21:28:14'
23|2451|'2020-11-29 21:28:14'
23|1800|'2020-11-29 21:28:14'
23|2988|'2020-11-29 21:28:14'
23|283|'2020-11-29 21:28:14'
23|3770|'2020-11-29 21:28:14'
23|3571|'2020-11-29 21:28:14'
23|2127|'2020-11-29 21:28:14'
23|2504|'2020-11-29 21:28:14'
23|3673|'2020-11-29 21:28:14'
23|2860|'2020-11-29 21:28:14'
23|3474|'2020-11-29 21:28:14'
23|769|'2020-11-29 21:28:14'
23|303|'2020-11-29 21:28:14'
24|3232|'2020-11-29 21:28:14'
24|74|'2020-11-29 21:28:14'
24|3577|'2020-11-29 21:28:14'
24|1444|'2020-11-29 21:28:14'
24|1208|'2020-11-29 21:28:14'
24|252|'2020-11-29 21:28:14'
24|2208|'2020-11-29 21:28:14'
24|2343|'2020-11-29 21:28:14'
24|3460|'2020-11-29 21:28:14'
24|246|'2020-11-29 21:28:14'
24|2262|'2020-11-29 21:28:14'
24|82|'2020-11-29 21:28:14'
24|1188|'2020-11-29 21:28:14'
24|2022|'2020-11-29 21:28:14'
24|1803|'2020-11-29 21:28:14'
24|213|'2020-11-29 21:28:14'
24|3800|'2020-11-29 21:28:14'
24|2505|'2020-11-29 21:28:14'
24|1465|'2020-11-29 21:28:14'
24|2062|'2020-11-29 21:28:14'
24|3041|'2020-11-29 21:28:14'
24|646|'2020-11-29 21:28:14'
24|2456|'2020-11-29 21:28:14'
24|833|'2020-11-29 21:28:14'
24|420|'2020-11-29 21:28:14'
24|4020|'2020-11-29 21:28:14'
24|2467|'2020-11-29 21:28:14'
24|3384|'2020-11-29 21:28:14'
24|3270|'2020-11-29 21:28:14'
24|1666|'2020-11-29 21:28:14'
24|1216|'2020-11-29 21:28:14'
24|1195|'2020-11-29 21:28:14'
24|2571|'2020-11-29 21:28:14'
24|46|'2020-11-29 21:28:14'
25|329|'2020-11-29 21:28:14'
25|2138|'2020-11-29 21:28:14'
25|1051|'2020-11-29 21:28:14'
25|61|'2020-11-29 21:28:14'
25|762|'2020-11-29 21:28:14'
25|3484|'2020-11-29 21:28:14'
25|3300|'2020-11-29 21:28:14'
25|1335|'2020-11-29 21:28:14'
25|100|'2020-11-29 21:28:14'
25|3785|'2020-11-29 21:28:14'
25|2383|'2020-11-29 21:28:14'
25|3165|'2020-11-29 21:28:14'
25|2721|'2020-11-29 21:28:14'
25|774|'2020-11-29 21:28:14'
25|2287|'2020-11-29 21:28:14'
25|801|'2020-11-29 21:28:14'
25|1203|'2020-11-29 21:28:14'
25|3424|'2020-11-29 21:28:14'
25|1277|'2020-11-29 21:28:14'
25|220|'2020-11-29 21:28:14'
25|2499|'2020-11-29 21:28:14'
25|1477|'2020-11-29 21:28:14'
25|3446|'2020-11-29 21:28:14'
25|3458|'2020-11-29 21:28:14'
25|996|'2020-11-29 21:28:14'
25|1455|'2020-11-29 21:28:14'
25|940|'2020-11-29 21:28:14'
25|3376|'2020-11-29 21:28:14'
25|1040|'2020-11-29 21:28:14'
25|665|'2020-11-29 21:28:14'
25|746|'2020-11-29 21:28:14'
25|950|'2020-11-29 21:28:14'
25|1262|'2020-11-29 21:28:14'
25|1664|'2020-11-29 21:28:14'
25|3131|'2020-11-29 21:28:14'
25|1167|'2020-11-29 21:28:14'
25|3650|'2020-11-29 21:28:14'
25|640|'2020-11-29 21:28:14'
25|1352|'2020-11-29 21:28:14'
25|2085|'2020-11-29 21:28:14'
25|2640|'2020-11-29 21:28:14'
25|2672|'2020-11-29 21:28:14'
25|2448|'2020-11-29 21:28:14'
25|825|'2020-11-29 21:28:14'
25|3716|'2020-11-29 21:28:14'
26|2337|'2020-11-29 21:28:14'
26|96|'2020-11-29 21:28:14'
26|1463|'2020-11-29 21:28:14'
26|3979|'2020-11-29 21:28:14'
26|3512|'2020-11-29 21:28:14'
26|2585|'2020-11-29 21:28:14'
26|1061|'2020-11-29 21:28:14'
26|3125|'2020-11-29 21:28:14'
26|169|'2020-11-29 21:28:14'
26|4025|'2020-11-29 21:28:14'
26|175|'2020-11-29 21:28:14'
26|2439|'2020-11-29 21:28:14'
26|3461|'2020-11-29 21:28:14'
26|65|'2020-11-29 21:28:14'
26|2285|'2020-11-29 21:28:14'
26|1321|'2020-11-29 21:28:14'
26|2122|'2020-11-29 21:28:14'
26|1069|'2020-11-29 21:28:14'
26|415|'2020-11-29 21:28:14'
26|3238|'2020-11-29 21:28:14'
26|3965|'2020-11-29 21:28:14'
26|3645|'2020-11-29 21:28:14'
26|161|'2020-11-29 21:28:14'
26|696|'2020-11-29 21:28:14'
26|1984|'2020-11-29 21:28:14'
26|1387|'2020-11-29 21:28:14'
26|1393|'2020-11-29 21:28:14'
26|1014|'2020-11-29 21:28:14'
26|2077|'2020-11-29 21:28:14'
26|270|'2020-11-29 21:28:14'
26|2770|'2020-11-29 21:28:14'
26|3168|'2020-11-29 21:28:14'
26|2523|'2020-11-29 21:28:14'
26|2826|'2020-11-29 21:28:14'
26|1966|'2020-11-29 21:28:14'
26|647|'2020-11-29 21:28:14'
26|34|'2020-11-29 21:28:14'
26|952|'2020-11-29 21:28:14'
26|3574|'2020-11-29 21:28:14'
26|3081|'2020-11-29 21:28:14'
26|474|'2020-11-29 21:28:14'
26|1114|'2020-11-29 21:28:14'
26|2419|'2020-11-29 21:28:14'
26|1910|'2020-11-29 21:28:14'
26|776|'2020-11-29 21:28:14'
26|2711|'2020-11-29 21:28:14'
26|3631|'2020-11-29 21:28:14'
26|2114|'2020-11-29 21:28:14'
27|2707|'2020-11-29 21:28:14'
27|3740|'2020-11-29 21:28:14'
27|352|'2020-11-29 21:28:14'
27|51|'2020-11-29 21:28:14'
27|940|'2020-11-29 21:28:14'
27|2756|'2020-11-29 21:28:14'
27|2818|'2020-11-29 21:28:14'
27|3033|'2020-11-29 21:28:14'
27|3467|'2020-11-29 21:28:14'
27|2780|'2020-11-29 21:28:14'
27|1890|'2020-11-29 21:28:14'
27|2551|'2020-11-29 21:28:14'
27|2713|'2020-11-29 21:28:14'
27|1319|'2020-11-29 21:28:14'
27|1000|'2020-11-29 21:28:14'
27|314|'2020-11-29 21:28:14'
27|216|'2020-11-29 21:28:14'
27|1022|'2020-11-29 21:28:14'
27|363|'2020-11-29 21:28:14'
27|704|'2020-11-29 21:28:14'
27|4002|'2020-11-29 21:28:14'
27|1097|'2020-11-29 21:28:14'
27|2929|'2020-11-29 21:28:14'
27|3985|'2020-11-29 21:28:14'
27|3802|'2020-11-29 21:28:14'
27|990|'2020-11-29 21:28:14'
27|821|'2020-11-29 21:28:14'
27|1644|'2020-11-29 21:28:14'
27|808|'2020-11-29 21:28:14'
27|1395|'2020-11-29 21:28:14'
27|1331|'2020-11-29 21:28:14'
27|2367|'2020-11-29 21:28:14'
27|2547|'2020-11-29 21:28:14'
27|540|'2020-11-29 21:28:14'
27|2165|'2020-11-29 21:28:14'
27|961|'2020-11-29 21:28:14'
27|315|'2020-11-29 21:28:14'
27|870|'2020-11-29 21:28:14'
27|3141|'2020-11-29 21:28:14'
27|1364|'2020-11-29 21:28:14'
27|2622|'2020-11-29 21:28:14'
27|484|'2020-11-29 21:28:14'
27|3649|'2020-11-29 21:28:14'
27|1043|'2020-11-29 21:28:14'
27|2875|'2020-11-29 21:28:14'
27|1916|'2020-11-29 21:28:14'
28|1321|'2020-11-29 21:28:14'
28|2580|'2020-11-29 21:28:14'
28|1926|'2020-11-29 21:28:14'
28|1881|'2020-11-29 21:28:14'
28|3928|'2020-11-29 21:28:14'
28|1527|'2020-11-29 21:28:14'
28|2714|'2020-11-29 21:28:14'
28|3013|'2020-11-29 21:28:14'
28|2720|'2020-11-29 21:28:14'
28|2177|'2020-11-29 21:28:14'
28|2973|'2020-11-29 21:28:14'
28|3196|'2020-11-29 21:28:14'
28|814|'2020-11-29 21:28:14'
28|1145|'2020-11-29 21:28:14'
28|1133|'2020-11-29 21:28:14'
28|2093|'2020-11-29 21:28:14'
28|2448|'2020-11-29 21:28:14'
28|1824|'2020-11-29 21:28:14'
28|195|'2020-11-29 21:28:14'
28|823|'2020-11-29 21:28:14'
28|2120|'2020-11-29 21:28:14'
28|2337|'2020-11-29 21:28:14'
28|3542|'2020-11-29 21:28:14'
28|2130|'2020-11-29 21:28:14'
28|1727|'2020-11-29 21:28:14'
28|2104|'2020-11-29 21:28:14'
28|3669|'2020-11-29 21:28:14'
28|3915|'2020-11-29 21:28:14'
28|3969|'2020-11-29 21:28:14'
28|2665|'2020-11-29 21:28:14'
28|3559|'2020-11-29 21:28:14'
28|1851|'2020-11-29 21:28:14'
28|3947|'2020-11-29 21:28:14'
28|2127|'2020-11-29 21:28:14'
28|1065|'2020-11-29 21:28:14'
28|3210|'2020-11-29 21:28:14'
28|1195|'2020-11-29 21:28:14'
28|1334|'2020-11-29 21:28:14'
28|981|'2020-11-29 21:28:14'
28|2185|'2020-11-29 21:28:14'
28|2453|'2020-11-29 21:28:14'
28|3588|'2020-11-29 21:28:14'
28|2435|'2020-11-29 21:28:14'
28|1768|'2020-11-29 21:28:14'
28|2470|'2020-11-29 21:28:14'
29|1946|'2020-11-29 21:28:14'
29|2527|'2020-11-29 21:28:14'
29|3269|'2020-11-29 21:28:14'
29|2726|'2020-11-29 21:28:14'
29|566|'2020-11-29 21:28:14'
29|643|'2020-11-29 21:28:14'
29|2553|'2020-11-29 21:28:14'
29|2802|'2020-11-29 21:28:14'
29|2447|'2020-11-29 21:28:14'
29|1732|'2020-11-29 21:28:14'
29|3281|'2020-11-29 21:28:14'
29|2449|'2020-11-29 21:28:14'
29|756|'2020-11-29 21:28:14'
29|2231|'2020-11-29 21:28:14'
29|3164|'2020-11-29 21:28:14'
29|2709|'2020-11-29 21:28:14'
29|2931|'2020-11-29 21:28:14'
29|529|'2020-11-29 21:28:14'
29|1179|'2020-11-29 21:28:14'
29|1618|'2020-11-29 21:28:14'
29|1966|'2020-11-29 21:28:14'
29|3749|'2020-11-29 21:28:14'
29|3664|'2020-11-29 21:28:14'
29|3446|'2020-11-29 21:28:14'
29|2253|'2020-11-29 21:28:14'
30|2119|'2020-11-29 21:28:14'
30|927|'2020-11-29 21:28:14'
30|1641|'2020-11-29 21:28:14'
30|1625|'2020-11-29 21:28:14'
30|948|'2020-11-29 21:28:14'
30|2554|'2020-11-29 21:28:14'
30|2615|'2020-11-29 21:28:14'
30|2572|'2020-11-29 21:28:14'
30|1448|'2020-11-29 21:28:14'
30|3281|'2020-11-29 21:28:14'
30|2104|'2020-11-29 21:28:14'
30|3632|'2020-11-29 21:28:14'
30|1277|'2020-11-29 21:28:14'
30|1443|'2020-11-29 21:28:14'
30|2360|'2020-11-29 21:28:14'
30|612|'2020-11-29 21:28:14'
30|2366|'2020-11-29 21:28:14'
30|3838|'2020-11-29 21:28:14'
30|451|'2020-11-29 21:28:14'
30|1821|'2020-11-29 21:28:14'
30|889|'2020-11-29 21:28:14'
30|3808|'2020-11-29 21:28:14'
30|3275|'2020-11-29 21:28:14'
30|163|'2020-11-29 21:28:14'
30|3760|'2020-11-29 21:28:14'
30|2280|'2020-11-29 21:28:14'
30|3536|'2020-11-29 21:28:14'
30|3615|'2020-11-29 21:28:14'
30|1029|'2020-11-29 21:28:14'
31|178|'2020-11-29 21:28:14'
31|810|'2020-11-29 21:28:14'
31|3375|'2020-11-29 21:28:14'
31|1087|'2020-11-29 21:28:14'
31|1120|'2020-11-29 21:28:14'
31|159|'2020-11-29 21:28:14'
31|402|'2020-11-29 21:28:14'
31|3915|'2020-11-29 21:28:14'
31|2189|'2020-11-29 21:28:14'
31|2855|'2020-11-29 21:28:14'
31|1297|'2020-11-29 21:28:14'
31|2178|'2020-11-29 21:28:14'
31|488|'2020-11-29 21:28:14'
31|793|'2020-11-29 21:28:14'
31|3372|'2020-11-29 21:28:14'
31|1441|'2020-11-29 21:28:14'
31|3974|'2020-11-29 21:28:14'
31|1379|'2020-11-29 21:28:14'
31|3069|'2020-11-29 21:28:14'
31|1803|'2020-11-29 21:28:14'
31|711|'2020-11-29 21:28:14'
31|3660|'2020-11-29 21:28:14'
31|2701|'2020-11-29 21:28:14'
31|2378|'2020-11-29 21:28:14'
31|935|'2020-11-29 21:28:14'
31|2142|'2020-11-29 21:28:14'
31|549|'2020-11-29 21:28:14'
31|706|'2020-11-29 21:28:14'
32|2748|'2020-11-29 21:28:14'
32|2914|'2020-11-29 21:28:14'
32|1097|'2020-11-29 21:28:14'
32|2146|'2020-11-29 21:28:14'
32|1141|'2020-11-29 21:28:14'
32|1874|'2020-11-29 21:28:14'
32|2501|'2020-11-29 21:28:14'
32|3948|'2020-11-29 21:28:14'
32|3032|'2020-11-29 21:28:14'
32|2898|'2020-11-29 21:28:14'
32|3989|'2020-11-29 21:28:14'
32|3584|'2020-11-29 21:28:14'
32|1341|'2020-11-29 21:28:14'
32|2649|'2020-11-29 21:28:14'
32|3831|'2020-11-29 21:28:14'
32|61|'2020-11-29 21:28:14'
32|1170|'2020-11-29 21:28:14'
32|3155|'2020-11-29 21:28:14'
32|81|'2020-11-29 21:28:14'
32|3508|'2020-11-29 21:28:14'
32|279|'2020-11-29 21:28:14'
32|2839|'2020-11-29 21:28:14'
32|1709|'2020-11-29 21:28:14'
32|3234|'2020-11-29 21:28:14'
32|2180|'2020-11-29 21:28:14'
32|2372|'2020-11-29 21:28:14'
32|1033|'2020-11-29 21:28:14'
32|98|'2020-11-29 21:28:14'
32|188|'2020-11-29 21:28:14'
32|2040|'2020-11-29 21:28:14'
32|1000|'2020-11-29 21:28:14'
32|784|'2020-11-29 21:28:14'
32|1061|'2020-11-29 21:28:14'
32|3197|'2020-11-29 21:28:14'
32|1225|'2020-11-29 21:28:14'
32|2196|'2020-11-29 21:28:14'
32|3316|'2020-11-29 21:28:14'
32|1030|'2020-11-29 21:28:14'
33|2720|'2020-11-29 21:28:14'
33|3760|'2020-11-29 21:28:14'
33|3894|'2020-11-29 21:28:14'
33|1134|'2020-11-29 21:28:14'
33|1479|'2020-11-29 21:28:14'
33|1643|'2020-11-29 21:28:14'
33|506|'2020-11-29 21:28:14'
33|355|'2020-11-29 21:28:14'
33|502|'2020-11-29 21:28:14'
33|524|'2020-11-29 21:28:14'
33|3581|'2020-11-29 21:28:14'
33|677|'2020-11-29 21:28:14'
33|173|'2020-11-29 21:28:14'
33|2527|'2020-11-29 21:28:14'
33|654|'2020-11-29 21:28:14'
33|2750|'2020-11-29 21:28:14'
33|1200|'2020-11-29 21:28:14'
33|333|'2020-11-29 21:28:14'
33|2507|'2020-11-29 21:28:14'
33|301|'2020-11-29 21:28:14'
33|467|'2020-11-29 21:28:14'
33|3933|'2020-11-29 21:28:14'
33|1068|'2020-11-29 21:28:14'
33|690|'2020-11-29 21:28:14'
33|3116|'2020-11-29 21:28:14'
33|797|'2020-11-29 21:28:14'
33|3140|'2020-11-29 21:28:14'
33|3957|'2020-11-29 21:28:14'
33|2609|'2020-11-29 21:28:14'
33|2275|'2020-11-29 21:28:14'
33|3072|'2020-11-29 21:28:14'
33|653|'2020-11-29 21:28:14'
33|1226|'2020-11-29 21:28:14'
33|2032|'2020-11-29 21:28:14'
33|1556|'2020-11-29 21:28:14'
33|2057|'2020-11-29 21:28:14'
33|967|'2020-11-29 21:28:14'
33|3075|'2020-11-29 21:28:14'
34|380|'2020-11-29 21:28:14'
34|2810|'2020-11-29 21:28:14'
34|2250|'2020-11-29 21:28:14'
34|2283|'2020-11-29 21:28:14'
34|1394|'2020-11-29 21:28:14'
34|2449|'2020-11-29 21:28:14'
34|3382|'2020-11-29 21:28:14'
34|3456|'2020-11-29 21:28:14'
34|233|'2020-11-29 21:28:14'
34|1855|'2020-11-29 21:28:14'
34|2441|'2020-11-29 21:28:14'
34|3544|'2020-11-29 21:28:14'
34|4021|'2020-11-29 21:28:14'
34|3344|'2020-11-29 21:28:14'
34|731|'2020-11-29 21:28:14'
34|1617|'2020-11-29 21:28:14'
34|2451|'2020-11-29 21:28:14'
34|2933|'2020-11-29 21:28:14'
34|3733|'2020-11-29 21:28:14'
34|2914|'2020-11-29 21:28:14'
34|60|'2020-11-29 21:28:14'
34|2998|'2020-11-29 21:28:14'
34|3312|'2020-11-29 21:28:14'
34|1548|'2020-11-29 21:28:14'
34|3447|'2020-11-29 21:28:14'
34|3823|'2020-11-29 21:28:14'
34|1041|'2020-11-29 21:28:14'
34|3886|'2020-11-29 21:28:14'
34|3776|'2020-11-29 21:28:14'
34|619|'2020-11-29 21:28:14'
34|3753|'2020-11-29 21:28:14'
34|1363|'2020-11-29 21:28:14'
34|808|'2020-11-29 21:28:14'
34|1108|'2020-11-29 21:28:14'
34|1693|'2020-11-29 21:28:14'
34|1310|'2020-11-29 21:28:14'
35|1498|'2020-11-29 21:28:14'
35|2182|'2020-11-29 21:28:14'
35|81|'2020-11-29 21:28:14'
35|1706|'2020-11-29 21:28:14'
35|3966|'2020-11-29 21:28:14'
35|5|'2020-11-29 21:28:14'
35|1682|'2020-11-29 21:28:14'
35|1982|'2020-11-29 21:28:14'
35|2861|'2020-11-29 21:28:14'
35|53|'2020-11-29 21:28:14'
35|1032|'2020-11-29 21:28:14'
35|3086|'2020-11-29 21:28:14'
35|2150|'2020-11-29 21:28:14'
35|3079|'2020-11-29 21:28:14'
35|168|'2020-11-29 21:28:14'
35|1824|'2020-11-29 21:28:14'
35|1670|'2020-11-29 21:28:14'
35|3607|'2020-11-29 21:28:14'
35|3750|'2020-11-29 21:28:14'
35|2573|'2020-11-29 21:28:14'
35|2507|'2020-11-29 21:28:14'
35|2397|'2020-11-29 21:28:14'
35|1139|'2020-11-29 21:28:14'
35|3664|'2020-11-29 21:28:14'
35|486|'2020-11-29 21:28:14'
35|2744|'2020-11-29 21:28:14'
35|2776|'2020-11-29 21:28:14'
35|2307|'2020-11-29 21:28:14'
35|1153|'2020-11-29 21:28:14'
35|3712|'2020-11-29 21:28:14'
35|2129|'2020-11-29 21:28:14'
35|1120|'2020-11-29 21:28:14'
35|125|'2020-11-29 21:28:14'
35|234|'2020-11-29 21:28:14'
35|1339|'2020-11-29 21:28:14'
36|1119|'2020-11-29 21:28:14'
36|1553|'2020-11-29 21:28:14'
36|592|'2020-11-29 21:28:14'
36|3372|'2020-11-29 21:28:14'
36|1802|'2020-11-29 21:28:14'
36|3517|'2020-11-29 21:28:14'
36|2154|'2020-11-29 21:28:14'
36|2443|'2020-11-29 21:28:14'
36|1953|'2020-11-29 21:28:14'
36|1323|'2020-11-29 21:28:14'
36|1493|'2020-11-29 21:28:14'
36|423|'2020-11-29 21:28:14'
36|3029|'2020-11-29 21:28:14'
36|3042|'2020-11-29 21:28:14'
36|481|'2020-11-29 21:28:14'
36|1887|'2020-11-29 21:28:14'
36|3225|'2020-11-29 21:28:14'
36|1693|'2020-11-29 21:28:14'
36|2342|'2020-11-29 21:28:14'
36|501|'2020-11-29 21:28:14'
36|196|'2020-11-29 21:28:14'
36|3551|'2020-11-29 21:28:14'
36|2941|'2020-11-29 21:28:14'
36|2301|'2020-11-29 21:28:14'
36|1064|'2020-11-29 21:28:14'
37|51|'2020-11-29 21:28:14'
37|3841|'2020-11-29 21:28:14'
37|290|'2020-11-29 21:28:14'
37|330|'2020-11-29 21:28:14'
37|2518|'2020-11-29 21:28:14'
37|3202|'2020-11-29 21:28:14'
37|2131|'2020-11-29 21:28:14'
37|3379|'2020-11-29 21:28:14'
37|747|'2020-11-29 21:28:14'
37|3552|'2020-11-29 21:28:14'
37|1935|'2020-11-29 21:28:14'
37|2234|'2020-11-29 21:28:14'
37|1927|'2020-11-29 21:28:14'
37|1656|'2020-11-29 21:28:14'
37|978|'2020-11-29 21:28:14'
37|773|'2020-11-29 21:28:14'
37|874|'2020-11-29 21:28:14'
37|3931|'2020-11-29 21:28:14'
37|1918|'2020-11-29 21:28:14'
37|263|'2020-11-29 21:28:14'
37|2677|'2020-11-29 21:28:14'
37|1235|'2020-11-29 21:28:14'
37|3933|'2020-11-29 21:28:14'
37|988|'2020-11-29 21:28:14'
37|1439|'2020-11-29 21:28:14'
37|2996|'2020-11-29 21:28:14'
37|3423|'2020-11-29 21:28:14'
37|1866|'2020-11-29 21:28:14'
37|3223|'2020-11-29 21:28:14'
37|134|'2020-11-29 21:28:14'
37|3805|'2020-11-29 21:28:14'
37|183|'2020-11-29 21:28:14'
37|2332|'2020-11-29 21:28:14'
37|2937|'2020-11-29 21:28:14'
37|1512|'2020-11-29 21:28:14'
37|1143|'2020-11-29 21:28:14'
37|218|'2020-11-29 21:28:14'
37|2017|'2020-11-29 21:28:14'
37|2882|'2020-11-29 21:28:14'
38|3124|'2020-11-29 21:28:14'
38|2681|'2020-11-29 21:28:14'
38|3416|'2020-11-29 21:28:14'
38|2108|'2020-11-29 21:28:14'
38|2568|'2020-11-29 21:28:14'
38|1482|'2020-11-29 21:28:14'
38|522|'2020-11-29 21:28:14'
38|2898|'2020-11-29 21:28:14'
38|3468|'2020-11-29 21:28:14'
38|3307|'2020-11-29 21:28:14'
38|3775|'2020-11-29 21:28:14'
38|2848|'2020-11-29 21:28:14'
38|1966|'2020-11-29 21:28:14'
38|3558|'2020-11-29 21:28:14'
38|2273|'2020-11-29 21:28:14'
38|3200|'2020-11-29 21:28:14'
38|2654|'2020-11-29 21:28:14'
38|2905|'2020-11-29 21:28:14'
38|3116|'2020-11-29 21:28:14'
38|484|'2020-11-29 21:28:14'
38|254|'2020-11-29 21:28:14'
