gameId|platformId|lastUpdate
699|4|E'2020-11-29 20:59:44'
700|5|E'2020-11-29 20:59:44'
701|2|E'2020-11-29 20:59:44'
702|5|E'2020-11-29 20:59:44'
703|7|E'2020-11-29 20:59:44'
704|7|E'2020-11-29 20:59:44'
705|4|E'2020-11-29 20:59:44'
706|2|E'2020-11-29 20:59:44'
707|11|E'2020-11-29 20:59:44'
708|5|E'2020-11-29 20:59:44'
709|4|E'2020-11-29 20:59:44'
710|2|E'2020-11-29 20:59:44'
711|5|E'2020-11-29 20:59:44'
712|5|E'2020-11-29 20:59:44'
713|7|E'2020-11-29 20:59:44'
714|7|E'2020-11-29 20:59:44'
715|5|E'2020-11-29 20:59:44'
716|4|E'2020-11-29 20:59:44'
717|7|E'2020-11-29 20:59:44'
718|5|E'2020-11-29 20:59:44'
719|7|E'2020-11-29 20:59:44'
720|7|E'2020-11-29 20:59:44'
721|4|E'2020-11-29 20:59:44'
722|4|E'2020-11-29 20:59:44'
723|4|E'2020-11-29 20:59:44'
724|4|E'2020-11-29 20:59:44'
725|3|E'2020-11-29 20:59:44'
726|1|E'2020-11-29 20:59:44'
727|6|E'2020-11-29 20:59:44'
728|4|E'2020-11-29 20:59:44'
729|4|E'2020-11-29 20:59:44'
730|1|E'2020-11-29 20:59:44'
731|5|E'2020-11-29 20:59:44'
732|4|E'2020-11-29 20:59:44'
733|3|E'2020-11-29 20:59:44'
734|4|E'2020-11-29 20:59:44'
735|5|E'2020-11-29 20:59:44'
736|5|E'2020-11-29 20:59:44'
737|6|E'2020-11-29 20:59:44'
738|2|E'2020-11-29 20:59:44'
739|4|E'2020-11-29 20:59:44'
740|12|E'2020-11-29 20:59:44'
741|4|E'2020-11-29 20:59:44'
742|4|E'2020-11-29 20:59:44'
743|4|E'2020-11-29 20:59:44'
744|5|E'2020-11-29 20:59:44'
745|5|E'2020-11-29 20:59:44'
746|2|E'2020-11-29 20:59:44'
747|13|E'2020-11-29 20:59:44'
748|7|E'2020-11-29 20:59:44'
749|4|E'2020-11-29 20:59:44'
750|2|E'2020-11-29 20:59:44'
751|2|E'2020-11-29 20:59:44'
752|4|E'2020-11-29 20:59:44'
753|5|E'2020-11-29 20:59:44'
754|4|E'2020-11-29 20:59:44'
755|2|E'2020-11-29 20:59:44'
756|4|E'2020-11-29 20:59:44'
757|2|E'2020-11-29 20:59:44'
758|1|E'2020-11-29 20:59:44'
759|5|E'2020-11-29 20:59:44'
760|7|E'2020-11-29 20:59:44'
761|4|E'2020-11-29 20:59:44'
762|4|E'2020-11-29 20:59:44'
763|3|E'2020-11-29 20:59:44'
764|4|E'2020-11-29 20:59:44'
765|4|E'2020-11-29 20:59:44'
766|4|E'2020-11-29 20:59:44'
767|7|E'2020-11-29 20:59:44'
768|2|E'2020-11-29 20:59:44'
769|3|E'2020-11-29 20:59:44'
770|2|E'2020-11-29 20:59:44'
771|4|E'2020-11-29 20:59:44'
772|4|E'2020-11-29 20:59:44'
773|4|E'2020-11-29 20:59:44'
774|2|E'2020-11-29 20:59:44'
775|2|E'2020-11-29 20:59:44'
776|2|E'2020-11-29 20:59:44'
777|2|E'2020-11-29 20:59:44'
778|4|E'2020-11-29 20:59:44'
779|3|E'2020-11-29 20:59:44'
780|5|E'2020-11-29 20:59:44'
781|1|E'2020-11-29 20:59:44'
782|5|E'2020-11-29 20:59:44'
783|7|E'2020-11-29 20:59:44'
784|11|E'2020-11-29 20:59:44'
785|12|E'2020-11-29 20:59:44'
786|2|E'2020-11-29 20:59:44'
787|7|E'2020-11-29 20:59:44'
788|7|E'2020-11-29 20:59:44'
789|7|E'2020-11-29 20:59:44'
790|4|E'2020-11-29 20:59:44'
791|4|E'2020-11-29 20:59:44'
792|4|E'2020-11-29 20:59:44'
793|2|E'2020-11-29 20:59:44'
794|4|E'2020-11-29 20:59:44'
795|7|E'2020-11-29 20:59:44'
796|7|E'2020-11-29 20:59:44'
797|5|E'2020-11-29 20:59:44'
798|4|E'2020-11-29 20:59:44'
799|5|E'2020-11-29 20:59:44'
800|2|E'2020-11-29 20:59:44'
801|2|E'2020-11-29 20:59:44'
802|4|E'2020-11-29 20:59:44'
803|4|E'2020-11-29 20:59:44'
804|2|E'2020-11-29 20:59:44'
805|4|E'2020-11-29 20:59:44'
806|4|E'2020-11-29 20:59:44'
807|5|E'2020-11-29 20:59:44'
808|2|E'2020-11-29 20:59:44'
809|6|E'2020-11-29 20:59:44'
810|9|E'2020-11-29 20:59:44'
811|4|E'2020-11-29 20:59:44'
812|2|E'2020-11-29 20:59:44'
813|2|E'2020-11-29 20:59:44'
814|11|E'2020-11-29 20:59:44'
815|5|E'2020-11-29 20:59:44'
816|5|E'2020-11-29 20:59:44'
817|2|E'2020-11-29 20:59:44'
818|7|E'2020-11-29 20:59:44'
819|2|E'2020-11-29 20:59:44'
820|4|E'2020-11-29 20:59:44'
821|2|E'2020-11-29 20:59:44'
822|6|E'2020-11-29 20:59:44'
823|2|E'2020-11-29 20:59:44'
824|2|E'2020-11-29 20:59:44'
825|4|E'2020-11-29 20:59:44'
826|7|E'2020-11-29 20:59:44'
827|4|E'2020-11-29 20:59:44'
828|7|E'2020-11-29 20:59:44'
829|5|E'2020-11-29 20:59:44'
830|2|E'2020-11-29 20:59:44'
831|4|E'2020-11-29 20:59:44'
832|5|E'2020-11-29 20:59:44'
833|2|E'2020-11-29 20:59:44'
834|4|E'2020-11-29 20:59:44'
835|4|E'2020-11-29 20:59:44'
836|7|E'2020-11-29 20:59:44'
837|6|E'2020-11-29 20:59:44'
838|5|E'2020-11-29 20:59:44'
839|2|E'2020-11-29 20:59:44'
840|2|E'2020-11-29 20:59:44'
841|4|E'2020-11-29 20:59:44'
842|5|E'2020-11-29 20:59:44'
843|7|E'2020-11-29 20:59:44'
844|5|E'2020-11-29 20:59:44'
845|5|E'2020-11-29 20:59:44'
846|5|E'2020-11-29 20:59:44'
847|6|E'2020-11-29 20:59:44'
848|4|E'2020-11-29 20:59:44'
849|7|E'2020-11-29 20:59:44'
850|7|E'2020-11-29 20:59:44'
851|2|E'2020-11-29 20:59:44'
852|2|E'2020-11-29 20:59:44'
853|5|E'2020-11-29 20:59:44'
854|7|E'2020-11-29 20:59:44'
855|4|E'2020-11-29 20:59:44'
856|7|E'2020-11-29 20:59:44'
857|2|E'2020-11-29 20:59:44'
858|7|E'2020-11-29 20:59:44'
859|4|E'2020-11-29 20:59:44'
860|2|E'2020-11-29 20:59:44'
861|1|E'2020-11-29 20:59:44'
862|7|E'2020-11-29 20:59:44'
863|6|E'2020-11-29 20:59:44'
864|2|E'2020-11-29 20:59:44'
865|11|E'2020-11-29 20:59:44'
866|3|E'2020-11-29 20:59:44'
867|5|E'2020-11-29 20:59:44'
868|2|E'2020-11-29 20:59:44'
869|7|E'2020-11-29 20:59:44'
870|7|E'2020-11-29 20:59:44'
871|2|E'2020-11-29 20:59:44'
872|4|E'2020-11-29 20:59:44'
873|7|E'2020-11-29 20:59:44'
874|7|E'2020-11-29 20:59:44'
875|1|E'2020-11-29 20:59:44'
876|7|E'2020-11-29 20:59:44'
877|2|E'2020-11-29 20:59:44'
878|5|E'2020-11-29 20:59:44'
879|2|E'2020-11-29 20:59:44'
880|2|E'2020-11-29 20:59:44'
881|2|E'2020-11-29 20:59:44'
882|5|E'2020-11-29 20:59:44'
883|2|E'2020-11-29 20:59:44'
884|7|E'2020-11-29 20:59:44'
885|2|E'2020-11-29 20:59:44'
886|3|E'2020-11-29 20:59:44'
887|7|E'2020-11-29 20:59:44'
888|2|E'2020-11-29 20:59:44'
889|5|E'2020-11-29 20:59:44'
890|4|E'2020-11-29 20:59:44'
891|4|E'2020-11-29 20:59:44'
892|4|E'2020-11-29 20:59:44'
893|4|E'2020-11-29 20:59:44'
894|2|E'2020-11-29 20:59:44'
895|6|E'2020-11-29 20:59:44'
896|5|E'2020-11-29 20:59:44'
897|11|E'2020-11-29 20:59:44'
898|2|E'2020-11-29 20:59:44'
899|2|E'2020-11-29 20:59:44'
900|7|E'2020-11-29 20:59:44'
901|5|E'2020-11-29 20:59:44'
902|4|E'2020-11-29 20:59:44'
903|5|E'2020-11-29 20:59:44'
904|2|E'2020-11-29 20:59:44'
905|1|E'2020-11-29 20:59:44'
906|2|E'2020-11-29 20:59:44'
907|4|E'2020-11-29 20:59:44'
908|4|E'2020-11-29 20:59:44'
909|2|E'2020-11-29 20:59:44'
910|2|E'2020-11-29 20:59:44'
911|4|E'2020-11-29 20:59:44'
912|4|E'2020-11-29 20:59:44'
913|4|E'2020-11-29 20:59:44'
914|4|E'2020-11-29 20:59:44'
915|7|E'2020-11-29 20:59:44'
916|2|E'2020-11-29 20:59:44'
917|4|E'2020-11-29 20:59:44'
918|2|E'2020-11-29 20:59:44'
919|4|E'2020-11-29 20:59:44'
920|5|E'2020-11-29 20:59:44'
921|4|E'2020-11-29 20:59:44'
922|2|E'2020-11-29 20:59:44'
923|5|E'2020-11-29 20:59:44'
924|7|E'2020-11-29 20:59:44'
925|4|E'2020-11-29 20:59:44'
926|5|E'2020-11-29 20:59:44'
927|4|E'2020-11-29 20:59:44'
928|8|E'2020-11-29 20:59:44'
929|5|E'2020-11-29 20:59:44'
930|2|E'2020-11-29 20:59:44'
931|4|E'2020-11-29 20:59:44'
932|2|E'2020-11-29 20:59:44'
933|7|E'2020-11-29 20:59:44'
934|4|E'2020-11-29 20:59:44'
935|5|E'2020-11-29 20:59:44'
936|5|E'2020-11-29 20:59:44'
937|5|E'2020-11-29 20:59:44'
938|4|E'2020-11-29 20:59:44'
939|5|E'2020-11-29 20:59:44'
940|4|E'2020-11-29 20:59:44'
941|2|E'2020-11-29 20:59:44'
942|11|E'2020-11-29 20:59:44'
943|2|E'2020-11-29 20:59:44'
944|4|E'2020-11-29 20:59:44'
945|2|E'2020-11-29 20:59:44'
946|5|E'2020-11-29 20:59:44'
947|2|E'2020-11-29 20:59:44'
948|2|E'2020-11-29 20:59:44'
949|4|E'2020-11-29 20:59:44'
950|8|E'2020-11-29 20:59:44'
951|4|E'2020-11-29 20:59:44'
952|5|E'2020-11-29 20:59:44'
953|7|E'2020-11-29 20:59:44'
954|2|E'2020-11-29 20:59:44'
955|2|E'2020-11-29 20:59:44'
956|6|E'2020-11-29 20:59:44'
957|2|E'2020-11-29 20:59:44'
958|7|E'2020-11-29 20:59:44'
959|7|E'2020-11-29 20:59:44'
960|5|E'2020-11-29 20:59:44'
961|4|E'2020-11-29 20:59:44'
962|4|E'2020-11-29 20:59:44'
963|2|E'2020-11-29 20:59:44'
964|7|E'2020-11-29 20:59:44'
965|2|E'2020-11-29 20:59:44'
966|2|E'2020-11-29 20:59:44'
967|4|E'2020-11-29 20:59:44'
968|5|E'2020-11-29 20:59:44'
969|9|E'2020-11-29 20:59:44'
970|2|E'2020-11-29 20:59:44'
971|2|E'2020-11-29 20:59:44'
972|2|E'2020-11-29 20:59:44'
973|2|E'2020-11-29 20:59:44'
974|2|E'2020-11-29 20:59:44'
975|1|E'2020-11-29 20:59:44'
976|3|E'2020-11-29 20:59:44'
977|3|E'2020-11-29 20:59:44'
978|2|E'2020-11-29 20:59:44'
979|3|E'2020-11-29 20:59:44'
980|3|E'2020-11-29 20:59:44'
981|3|E'2020-11-29 20:59:44'
982|2|E'2020-11-29 20:59:44'
983|3|E'2020-11-29 20:59:44'
984|2|E'2020-11-29 20:59:44'
985|3|E'2020-11-29 20:59:44'
986|2|E'2020-11-29 20:59:44'
987|3|E'2020-11-29 20:59:44'
988|2|E'2020-11-29 20:59:44'
989|2|E'2020-11-29 20:59:44'
990|3|E'2020-11-29 20:59:44'
991|3|E'2020-11-29 20:59:44'
992|3|E'2020-11-29 20:59:44'
993|2|E'2020-11-29 20:59:44'
994|2|E'2020-11-29 20:59:44'
995|3|E'2020-11-29 20:59:44'
996|1|E'2020-11-29 20:59:44'
997|2|E'2020-11-29 20:59:44'
998|3|E'2020-11-29 20:59:44'
999|2|E'2020-11-29 20:59:44'
1000|3|E'2020-11-29 20:59:44'
1001|2|E'2020-11-29 20:59:44'
1002|2|E'2020-11-29 20:59:44'
1003|3|E'2020-11-29 20:59:44'
1004|3|E'2020-11-29 20:59:44'
1005|3|E'2020-11-29 20:59:44'
1006|3|E'2020-11-29 20:59:44'
1007|3|E'2020-11-29 20:59:44'
1008|3|E'2020-11-29 20:59:44'
1009|2|E'2020-11-29 20:59:44'
1010|3|E'2020-11-29 20:59:44'
1011|3|E'2020-11-29 20:59:44'
1012|2|E'2020-11-29 20:59:44'
1013|3|E'2020-11-29 20:59:44'
1014|3|E'2020-11-29 20:59:44'
1015|2|E'2020-11-29 20:59:44'
1016|3|E'2020-11-29 20:59:44'
1017|6|E'2020-11-29 20:59:44'
1018|3|E'2020-11-29 20:59:44'
1019|2|E'2020-11-29 20:59:44'
1020|2|E'2020-11-29 20:59:44'
1021|3|E'2020-11-29 20:59:44'
1022|3|E'2020-11-29 20:59:44'
1023|3|E'2020-11-29 20:59:44'
1024|2|E'2020-11-29 20:59:44'
1025|3|E'2020-11-29 20:59:44'
1026|3|E'2020-11-29 20:59:44'
1027|3|E'2020-11-29 20:59:44'
1028|3|E'2020-11-29 20:59:44'
1029|3|E'2020-11-29 20:59:44'
1030|3|E'2020-11-29 20:59:44'
1031|2|E'2020-11-29 20:59:44'
1032|3|E'2020-11-29 20:59:44'
1033|3|E'2020-11-29 20:59:44'
1034|3|E'2020-11-29 20:59:44'
1035|12|E'2020-11-29 20:59:44'
1036|4|E'2020-11-29 20:59:44'
1037|4|E'2020-11-29 20:59:44'
1038|2|E'2020-11-29 20:59:44'
1039|4|E'2020-11-29 20:59:44'
1040|4|E'2020-11-29 20:59:44'
1041|2|E'2020-11-29 20:59:44'
1042|4|E'2020-11-29 20:59:44'
1043|7|E'2020-11-29 20:59:44'
1044|2|E'2020-11-29 20:59:44'
1045|2|E'2020-11-29 20:59:44'
1046|2|E'2020-11-29 20:59:44'
1047|2|E'2020-11-29 20:59:44'
1048|4|E'2020-11-29 20:59:44'
1049|3|E'2020-11-29 20:59:44'
1050|7|E'2020-11-29 20:59:44'
1051|7|E'2020-11-29 20:59:44'
1052|4|E'2020-11-29 20:59:44'
1053|2|E'2020-11-29 20:59:44'
1054|14|E'2020-11-29 20:59:44'
1055|2|E'2020-11-29 20:59:44'
1056|4|E'2020-11-29 20:59:44'
1057|2|E'2020-11-29 20:59:44'
1058|2|E'2020-11-29 20:59:44'
1059|4|E'2020-11-29 20:59:44'
1060|7|E'2020-11-29 20:59:44'
1061|4|E'2020-11-29 20:59:44'
1062|6|E'2020-11-29 20:59:44'
1063|4|E'2020-11-29 20:59:44'
1064|6|E'2020-11-29 20:59:44'
1065|4|E'2020-11-29 20:59:44'
1066|4|E'2020-11-29 20:59:44'
1067|8|E'2020-11-29 20:59:44'
1068|2|E'2020-11-29 20:59:44'
1069|7|E'2020-11-29 20:59:44'
1070|7|E'2020-11-29 20:59:44'
1071|2|E'2020-11-29 20:59:44'
1072|4|E'2020-11-29 20:59:44'
1073|4|E'2020-11-29 20:59:44'
1074|4|E'2020-11-29 20:59:44'
1075|2|E'2020-11-29 20:59:44'
1076|2|E'2020-11-29 20:59:44'
1077|3|E'2020-11-29 20:59:44'
1078|6|E'2020-11-29 20:59:44'
1079|1|E'2020-11-29 20:59:44'
1080|2|E'2020-11-29 20:59:44'
1081|3|E'2020-11-29 20:59:44'
1082|3|E'2020-11-29 20:59:44'
1083|2|E'2020-11-29 20:59:44'
1084|2|E'2020-11-29 20:59:44'
1085|3|E'2020-11-29 20:59:44'
1086|2|E'2020-11-29 20:59:44'
1087|1|E'2020-11-29 20:59:44'
1088|2|E'2020-11-29 20:59:44'
1089|3|E'2020-11-29 20:59:44'
1090|3|E'2020-11-29 20:59:44'
1091|3|E'2020-11-29 20:59:44'
1092|3|E'2020-11-29 20:59:44'
1093|1|E'2020-11-29 20:59:44'
1094|4|E'2020-11-29 20:59:44'
1095|2|E'2020-11-29 20:59:44'
1096|3|E'2020-11-29 20:59:44'
1097|2|E'2020-11-29 20:59:44'
1098|5|E'2020-11-29 20:59:44'
1099|3|E'2020-11-29 20:59:44'
1100|3|E'2020-11-29 20:59:44'
1101|3|E'2020-11-29 20:59:44'
1102|6|E'2020-11-29 20:59:44'
1103|2|E'2020-11-29 20:59:44'
1104|3|E'2020-11-29 20:59:44'
1105|3|E'2020-11-29 20:59:44'
1106|3|E'2020-11-29 20:59:44'
1107|3|E'2020-11-29 20:59:44'
1108|3|E'2020-11-29 20:59:44'
1109|3|E'2020-11-29 20:59:44'
1110|3|E'2020-11-29 20:59:44'
1111|3|E'2020-11-29 20:59:44'
1112|6|E'2020-11-29 20:59:44'
1113|3|E'2020-11-29 20:59:44'
1114|2|E'2020-11-29 20:59:44'
1115|6|E'2020-11-29 20:59:44'
1116|2|E'2020-11-29 20:59:44'
1117|2|E'2020-11-29 20:59:44'
1118|3|E'2020-11-29 20:59:44'
1119|3|E'2020-11-29 20:59:44'
1120|2|E'2020-11-29 20:59:44'
1121|3|E'2020-11-29 20:59:44'
1122|2|E'2020-11-29 20:59:44'
1123|3|E'2020-11-29 20:59:44'
1124|6|E'2020-11-29 20:59:44'
1125|2|E'2020-11-29 20:59:44'
1126|2|E'2020-11-29 20:59:44'
1127|2|E'2020-11-29 20:59:44'
1128|3|E'2020-11-29 20:59:44'
1129|3|E'2020-11-29 20:59:44'
1130|2|E'2020-11-29 20:59:44'
1131|3|E'2020-11-29 20:59:44'
1132|3|E'2020-11-29 20:59:44'
1133|2|E'2020-11-29 20:59:44'
1134|3|E'2020-11-29 20:59:44'
1135|6|E'2020-11-29 20:59:44'
1136|2|E'2020-11-29 20:59:44'
1137|2|E'2020-11-29 20:59:44'
1138|7|E'2020-11-29 20:59:44'
1139|7|E'2020-11-29 20:59:44'
1140|2|E'2020-11-29 20:59:44'
1141|2|E'2020-11-29 20:59:44'
1142|3|E'2020-11-29 20:59:44'
1143|3|E'2020-11-29 20:59:44'
1144|2|E'2020-11-29 20:59:44'
1145|3|E'2020-11-29 20:59:44'
1146|2|E'2020-11-29 20:59:44'
1147|2|E'2020-11-29 20:59:44'
1148|3|E'2020-11-29 20:59:44'
1149|2|E'2020-11-29 20:59:44'
1150|4|E'2020-11-29 20:59:44'
1151|2|E'2020-11-29 20:59:44'
1152|2|E'2020-11-29 20:59:44'
1153|7|E'2020-11-29 20:59:44'
1154|4|E'2020-11-29 20:59:44'
1155|2|E'2020-11-29 20:59:44'
1156|2|E'2020-11-29 20:59:44'
1157|2|E'2020-11-29 20:59:44'
1158|2|E'2020-11-29 20:59:44'
1159|5|E'2020-11-29 20:59:44'
1160|7|E'2020-11-29 20:59:44'
1161|2|E'2020-11-29 20:59:44'
1162|7|E'2020-11-29 20:59:44'
1163|14|E'2020-11-29 20:59:44'
1164|7|E'2020-11-29 20:59:44'
1165|4|E'2020-11-29 20:59:44'
1166|11|E'2020-11-29 20:59:44'
1167|2|E'2020-11-29 20:59:44'
1168|5|E'2020-11-29 20:59:44'
1169|7|E'2020-11-29 20:59:44'
1170|7|E'2020-11-29 20:59:44'
1171|2|E'2020-11-29 20:59:44'
1172|4|E'2020-11-29 20:59:44'
1173|4|E'2020-11-29 20:59:44'
1174|7|E'2020-11-29 20:59:44'
1175|4|E'2020-11-29 20:59:44'
1176|4|E'2020-11-29 20:59:44'
1177|4|E'2020-11-29 20:59:44'
1178|4|E'2020-11-29 20:59:44'
1179|2|E'2020-11-29 20:59:44'
1180|12|E'2020-11-29 20:59:44'
1181|4|E'2020-11-29 20:59:44'
1182|4|E'2020-11-29 20:59:44'
1183|4|E'2020-11-29 20:59:44'
1184|4|E'2020-11-29 20:59:44'
1185|4|E'2020-11-29 20:59:44'
1186|7|E'2020-11-29 20:59:44'
1187|4|E'2020-11-29 20:59:44'
1188|4|E'2020-11-29 20:59:44'
1189|4|E'2020-11-29 20:59:44'
1190|4|E'2020-11-29 20:59:44'
1191|5|E'2020-11-29 20:59:44'
1192|2|E'2020-11-29 20:59:44'
1193|4|E'2020-11-29 20:59:44'
1194|4|E'2020-11-29 20:59:44'
1195|6|E'2020-11-29 20:59:44'
1196|6|E'2020-11-29 20:59:44'
1197|2|E'2020-11-29 20:59:44'
1198|2|E'2020-11-29 20:59:44'
1199|4|E'2020-11-29 20:59:44'
1200|2|E'2020-11-29 20:59:44'
1201|3|E'2020-11-29 20:59:44'
1202|3|E'2020-11-29 20:59:44'
1203|3|E'2020-11-29 20:59:44'
1204|3|E'2020-11-29 20:59:44'
1205|2|E'2020-11-29 20:59:44'
1206|3|E'2020-11-29 20:59:44'
1207|3|E'2020-11-29 20:59:44'
1208|3|E'2020-11-29 20:59:44'
1209|3|E'2020-11-29 20:59:44'
1210|3|E'2020-11-29 20:59:44'
1211|3|E'2020-11-29 20:59:44'
1212|2|E'2020-11-29 20:59:44'
1213|3|E'2020-11-29 20:59:44'
1214|2|E'2020-11-29 20:59:44'
1215|3|E'2020-11-29 20:59:44'
1216|3|E'2020-11-29 20:59:44'
1217|6|E'2020-11-29 20:59:44'
1218|2|E'2020-11-29 20:59:44'
1219|2|E'2020-11-29 20:59:44'
1220|1|E'2020-11-29 20:59:44'
1221|3|E'2020-11-29 20:59:44'
1222|3|E'2020-11-29 20:59:44'
1223|3|E'2020-11-29 20:59:44'
1224|5|E'2020-11-29 20:59:44'
1225|2|E'2020-11-29 20:59:44'
1226|3|E'2020-11-29 20:59:44'
1227|3|E'2020-11-29 20:59:44'
1228|3|E'2020-11-29 20:59:44'
1229|2|E'2020-11-29 20:59:44'
1230|3|E'2020-11-29 20:59:44'
1231|3|E'2020-11-29 20:59:44'
1232|3|E'2020-11-29 20:59:44'
1233|3|E'2020-11-29 20:59:44'
1234|2|E'2020-11-29 20:59:44'
1235|3|E'2020-11-29 20:59:44'
1236|9|E'2020-11-29 20:59:44'
1237|3|E'2020-11-29 20:59:44'
1238|3|E'2020-11-29 20:59:44'
1239|3|E'2020-11-29 20:59:44'
1240|3|E'2020-11-29 20:59:44'
1241|3|E'2020-11-29 20:59:44'
1242|2|E'2020-11-29 20:59:44'
1243|2|E'2020-11-29 20:59:44'
1244|4|E'2020-11-29 20:59:44'
1245|2|E'2020-11-29 20:59:44'
1246|2|E'2020-11-29 20:59:44'
1247|2|E'2020-11-29 20:59:44'
1248|6|E'2020-11-29 20:59:44'
1249|4|E'2020-11-29 20:59:44'
1250|3|E'2020-11-29 20:59:44'
1251|2|E'2020-11-29 20:59:44'
1252|5|E'2020-11-29 20:59:44'
1253|4|E'2020-11-29 20:59:44'
1254|2|E'2020-11-29 20:59:44'
1255|2|E'2020-11-29 20:59:44'
1256|4|E'2020-11-29 20:59:44'
1257|2|E'2020-11-29 20:59:44'
1258|2|E'2020-11-29 20:59:44'
1259|4|E'2020-11-29 20:59:44'
1260|7|E'2020-11-29 20:59:44'
1261|2|E'2020-11-29 20:59:44'
1262|4|E'2020-11-29 20:59:44'
1263|4|E'2020-11-29 20:59:44'
1264|7|E'2020-11-29 20:59:44'
1265|4|E'2020-11-29 20:59:44'
1266|2|E'2020-11-29 20:59:44'
1267|4|E'2020-11-29 20:59:44'
1268|2|E'2020-11-29 20:59:44'
1269|2|E'2020-11-29 20:59:44'
1270|2|E'2020-11-29 20:59:44'
1271|5|E'2020-11-29 20:59:44'
1272|5|E'2020-11-29 20:59:44'
1273|4|E'2020-11-29 20:59:44'
1274|4|E'2020-11-29 20:59:44'
1275|7|E'2020-11-29 20:59:44'
1276|7|E'2020-11-29 20:59:44'
1277|4|E'2020-11-29 20:59:44'
1278|5|E'2020-11-29 20:59:44'
1279|6|E'2020-11-29 20:59:44'
1280|6|E'2020-11-29 20:59:44'
1281|2|E'2020-11-29 20:59:44'
1282|9|E'2020-11-29 20:59:44'
1283|5|E'2020-11-29 20:59:44'
1284|4|E'2020-11-29 20:59:44'
1285|4|E'2020-11-29 20:59:44'
1286|4|E'2020-11-29 20:59:44'
1287|2|E'2020-11-29 20:59:44'
1288|2|E'2020-11-29 20:59:44'
1289|6|E'2020-11-29 20:59:44'
1290|5|E'2020-11-29 20:59:44'
1291|1|E'2020-11-29 20:59:44'
1292|4|E'2020-11-29 20:59:44'
1293|4|E'2020-11-29 20:59:44'
1294|2|E'2020-11-29 20:59:44'
1295|5|E'2020-11-29 20:59:45'
1296|4|E'2020-11-29 20:59:45'
1297|5|E'2020-11-29 20:59:45'
1298|2|E'2020-11-29 20:59:45'
1299|6|E'2020-11-29 20:59:45'
1300|2|E'2020-11-29 20:59:45'
1301|6|E'2020-11-29 20:59:45'
1302|3|E'2020-11-29 20:59:45'
1303|2|E'2020-11-29 20:59:45'
1304|2|E'2020-11-29 20:59:45'
1305|7|E'2020-11-29 20:59:45'
1306|4|E'2020-11-29 20:59:45'
1307|4|E'2020-11-29 20:59:45'
1308|4|E'2020-11-29 20:59:45'
1309|5|E'2020-11-29 20:59:45'
1310|4|E'2020-11-29 20:59:45'
1311|2|E'2020-11-29 20:59:45'
1312|4|E'2020-11-29 20:59:45'
1313|4|E'2020-11-29 20:59:45'
1314|2|E'2020-11-29 20:59:45'
1315|2|E'2020-11-29 20:59:45'
1316|4|E'2020-11-29 20:59:45'
1317|7|E'2020-11-29 20:59:45'
1318|4|E'2020-11-29 20:59:45'
1319|7|E'2020-11-29 20:59:45'
1320|7|E'2020-11-29 20:59:45'
1321|2|E'2020-11-29 20:59:45'
1322|7|E'2020-11-29 20:59:45'
1323|5|E'2020-11-29 20:59:45'
1324|5|E'2020-11-29 20:59:45'
1325|4|E'2020-11-29 20:59:45'
1326|7|E'2020-11-29 20:59:45'
1327|2|E'2020-11-29 20:59:45'
1328|7|E'2020-11-29 20:59:45'
1329|2|E'2020-11-29 20:59:45'
1330|4|E'2020-11-29 20:59:45'
1331|6|E'2020-11-29 20:59:45'
1332|4|E'2020-11-29 20:59:45'
1333|4|E'2020-11-29 20:59:45'
1334|4|E'2020-11-29 20:59:45'
1335|4|E'2020-11-29 20:59:45'
1336|2|E'2020-11-29 20:59:45'
1337|2|E'2020-11-29 20:59:45'
1338|2|E'2020-11-29 20:59:45'
1339|4|E'2020-11-29 20:59:45'
1340|7|E'2020-11-29 20:59:45'
1341|4|E'2020-11-29 20:59:45'
1342|4|E'2020-11-29 20:59:45'
1343|5|E'2020-11-29 20:59:45'
1344|5|E'2020-11-29 20:59:45'
1345|4|E'2020-11-29 20:59:45'
1346|4|E'2020-11-29 20:59:45'
1347|2|E'2020-11-29 20:59:45'
1348|4|E'2020-11-29 20:59:45'
1349|4|E'2020-11-29 20:59:45'
1350|2|E'2020-11-29 20:59:45'
1351|2|E'2020-11-29 20:59:45'
1352|7|E'2020-11-29 20:59:45'
1353|4|E'2020-11-29 20:59:45'
1354|2|E'2020-11-29 20:59:45'
1355|2|E'2020-11-29 20:59:45'
1356|5|E'2020-11-29 20:59:45'
1357|2|E'2020-11-29 20:59:45'
1358|4|E'2020-11-29 20:59:45'
1359|2|E'2020-11-29 20:59:45'
1360|2|E'2020-11-29 20:59:45'
1361|4|E'2020-11-29 20:59:45'
1362|4|E'2020-11-29 20:59:45'
1363|5|E'2020-11-29 20:59:45'
1364|5|E'2020-11-29 20:59:45'
1365|4|E'2020-11-29 20:59:45'
1366|4|E'2020-11-29 20:59:45'
1367|2|E'2020-11-29 20:59:45'
1368|2|E'2020-11-29 20:59:45'
1369|4|E'2020-11-29 20:59:45'
1370|4|E'2020-11-29 20:59:45'
1371|4|E'2020-11-29 20:59:45'
1372|7|E'2020-11-29 20:59:45'
1373|2|E'2020-11-29 20:59:45'
1374|4|E'2020-11-29 20:59:45'
1375|4|E'2020-11-29 20:59:45'
1376|2|E'2020-11-29 20:59:45'
1377|4|E'2020-11-29 20:59:45'
1378|5|E'2020-11-29 20:59:45'
