gameId|pubId|lastUpdate
822|822|2020-11-23 13:03:31
823|823|2020-11-23 13:03:31
824|552|2020-11-23 13:03:31
825|18|2020-11-23 13:03:31
826|12|2020-11-23 13:03:31
827|827|2020-11-23 13:03:31
828|828|2020-11-23 13:03:31
829|563|2020-11-23 13:03:31
830|830|2020-11-23 13:03:31
831|34|2020-11-23 13:03:31
832|832|2020-11-23 13:03:31
833|643|2020-11-23 13:03:31
834|163|2020-11-23 13:03:31
835|60|2020-11-23 13:03:31
836|1|2020-11-23 13:03:31
837|60|2020-11-23 13:03:31
838|32|2020-11-23 13:03:31
839|839|2020-11-23 13:03:31
840|840|2020-11-23 13:03:31
841|841|2020-11-23 13:03:31
842|60|2020-11-23 13:03:31
843|622|2020-11-23 13:03:31
844|844|2020-11-23 13:03:31
845|771|2020-11-23 13:03:31
846|10|2020-11-23 13:03:31
847|847|2020-11-23 13:03:31
848|60|2020-11-23 13:03:31
849|1|2020-11-23 13:03:31
850|675|2020-11-23 13:03:31
851|60|2020-11-23 13:03:31
852|852|2020-11-23 13:03:31
853|45|2020-11-23 13:03:31
854|854|2020-11-23 13:03:31
855|855|2020-11-23 13:03:31
856|856|2020-11-23 13:03:31
857|857|2020-11-23 13:03:31
858|56|2020-11-23 13:03:31
859|60|2020-11-23 13:03:31
860|60|2020-11-23 13:03:31
861|594|2020-11-23 13:03:31
862|32|2020-11-23 13:03:31
863|552|2020-11-23 13:03:31
864|864|2020-11-23 13:03:31
865|16|2020-11-23 13:03:31
866|866|2020-11-23 13:03:31
867|867|2020-11-23 13:03:31
868|165|2020-11-23 13:03:31
869|16|2020-11-23 13:03:31
870|182|2020-11-23 13:03:31
871|477|2020-11-23 13:03:31
872|32|2020-11-23 13:03:31
873|131|2020-11-23 13:03:31
874|874|2020-11-23 13:03:31
875|875|2020-11-23 13:03:31
876|258|2020-11-23 13:03:31
877|809|2020-11-23 13:03:31
878|643|2020-11-23 13:03:31
879|182|2020-11-23 13:03:31
880|880|2020-11-23 13:03:31
881|10|2020-11-23 13:03:31
882|124|2020-11-23 13:03:31
883|2|2020-11-23 13:03:31
884|32|2020-11-23 13:03:31
885|165|2020-11-23 13:03:31
886|1|2020-11-23 13:03:31
887|887|2020-11-23 13:03:31
888|875|2020-11-23 13:03:31
889|60|2020-11-23 13:03:31
890|163|2020-11-23 13:03:31
891|32|2020-11-23 13:03:31
892|892|2020-11-23 13:03:31
893|89|2020-11-23 13:03:31
894|894|2020-11-23 13:03:31
895|7|2020-11-23 13:03:31
896|896|2020-11-23 13:03:31
897|897|2020-11-23 13:03:31
898|898|2020-11-23 13:03:31
899|899|2020-11-23 13:03:31
900|202|2020-11-23 13:03:31
901|92|2020-11-23 13:03:31
902|902|2020-11-23 13:03:31
903|903|2020-11-23 13:03:31
904|160|2020-11-23 13:03:31
905|92|2020-11-23 13:03:31
906|504|2020-11-23 13:03:31
907|771|2020-11-23 13:03:31
908|908|2020-11-23 13:03:31
909|909|2020-11-23 13:03:31
910|8|2020-11-23 13:03:31
911|641|2020-11-23 13:03:31
912|912|2020-11-23 13:03:31
913|913|2020-11-23 13:03:31
914|10|2020-11-23 13:03:31
915|60|2020-11-23 13:03:31
916|17|2020-11-23 13:03:31
917|8|2020-11-23 13:03:31
918|918|2020-11-23 13:03:31
919|17|2020-11-23 13:03:31
920|920|2020-11-23 13:03:31
921|16|2020-11-23 13:03:31
922|725|2020-11-23 13:03:31
923|818|2020-11-23 13:03:31
924|258|2020-11-23 13:03:31
925|18|2020-11-23 13:03:31
926|1|2020-11-23 13:03:31
927|927|2020-11-23 13:03:31
928|928|2020-11-23 13:03:31
929|10|2020-11-23 13:03:31
930|783|2020-11-23 13:03:31
931|931|2020-11-23 13:03:31
932|60|2020-11-23 13:03:31
933|933|2020-11-23 13:03:31
934|634|2020-11-23 13:03:31
935|935|2020-11-23 13:03:31
936|936|2020-11-23 13:03:31
937|937|2020-11-23 13:03:31
938|938|2020-11-23 13:03:31
939|939|2020-11-23 13:03:31
940|16|2020-11-23 13:03:31
941|12|2020-11-23 13:03:31
942|1|2020-11-23 13:03:31
943|943|2020-11-23 13:03:31
944|12|2020-11-23 13:03:31
945|17|2020-11-23 13:03:31
946|182|2020-11-23 13:03:31
947|675|2020-11-23 13:03:31
948|45|2020-11-23 13:03:31
949|725|2020-11-23 13:03:31
950|950|2020-11-23 13:03:31
951|56|2020-11-23 13:03:31
952|952|2020-11-23 13:03:31
953|625|2020-11-23 13:03:31
954|1|2020-11-23 13:03:31
955|955|2020-11-23 13:03:31
956|599|2020-11-23 13:03:31
957|10|2020-11-23 13:03:31
958|18|2020-11-23 13:03:31
959|32|2020-11-23 13:03:31
960|530|2020-11-23 13:03:31
961|165|2020-11-23 13:03:31
962|962|2020-11-23 13:03:31
963|16|2020-11-23 13:03:31
964|1|2020-11-23 13:03:31
965|563|2020-11-23 13:03:31
966|966|2020-11-23 13:03:31
967|967|2020-11-23 13:03:31
968|968|2020-11-23 13:03:31
969|969|2020-11-23 13:03:31
970|970|2020-11-23 13:03:31
971|745|2020-11-23 13:03:31
972|972|2020-11-23 13:03:31
973|8|2020-11-23 13:03:31
974|92|2020-11-23 13:03:31
975|975|2020-11-23 13:03:31
976|976|2020-11-23 13:03:31
977|976|2020-11-23 13:03:31
978|12|2020-11-23 13:03:31
979|979|2020-11-23 13:03:31
980|18|2020-11-23 13:03:31
981|7|2020-11-23 13:03:31
982|976|2020-11-23 13:03:31
983|976|2020-11-23 13:03:31
984|976|2020-11-23 13:03:31
985|985|2020-11-23 13:03:31
986|976|2020-11-23 13:03:31
987|18|2020-11-23 13:03:31
988|976|2020-11-23 13:03:31
989|10|2020-11-23 13:03:31
990|32|2020-11-23 13:03:31
991|976|2020-11-23 13:03:31
992|32|2020-11-23 13:03:31
993|81|2020-11-23 13:03:31
994|976|2020-11-23 13:03:31
995|17|2020-11-23 13:03:31
996|976|2020-11-23 13:03:31
997|976|2020-11-23 13:03:31
998|998|2020-11-23 13:03:31
999|109|2020-11-23 13:03:31
1000|976|2020-11-23 13:03:31
1001|1001|2020-11-23 13:03:31
1002|976|2020-11-23 13:03:31
1003|976|2020-11-23 13:03:31
1004|976|2020-11-23 13:03:31
1005|1005|2020-11-23 13:03:31
1006|976|2020-11-23 13:03:31
1007|976|2020-11-23 13:03:31
1008|976|2020-11-23 13:03:31
1009|32|2020-11-23 13:03:31
1010|976|2020-11-23 13:03:31
1011|976|2020-11-23 13:03:31
1012|976|2020-11-23 13:03:31
1013|976|2020-11-23 13:03:31
1014|976|2020-11-23 13:03:31
1015|985|2020-11-23 13:03:31
1016|10|2020-11-23 13:03:31
1017|976|2020-11-23 13:03:31
1018|14|2020-11-23 13:03:31
1019|976|2020-11-23 13:03:31
1020|12|2020-11-23 13:03:31
1021|12|2020-11-23 13:03:31
1022|12|2020-11-23 13:03:31
1023|28|2020-11-23 13:03:31
1024|34|2020-11-23 13:03:31
1025|976|2020-11-23 13:03:31
1026|182|2020-11-23 13:03:31
1027|976|2020-11-23 13:03:31
1028|8|2020-11-23 13:03:31
1029|976|2020-11-23 13:03:31
1030|8|2020-11-23 13:03:31
1031|976|2020-11-23 13:03:31
1032|60|2020-11-23 13:03:31
1033|976|2020-11-23 13:03:31
1034|1034|2020-11-23 13:03:31
1035|8|2020-11-23 13:03:31
1036|976|2020-11-23 13:03:31
1037|1037|2020-11-23 13:03:31
1038|12|2020-11-23 13:03:31
1039|1039|2020-11-23 13:03:31
1040|976|2020-11-23 13:03:31
1041|16|2020-11-23 13:03:31
1042|976|2020-11-23 13:03:31
1043|622|2020-11-23 13:03:31
1044|182|2020-11-23 13:03:31
1045|976|2020-11-23 13:03:31
1046|976|2020-11-23 13:03:31
1047|896|2020-11-23 13:03:31
1048|32|2020-11-23 13:03:31
1049|165|2020-11-23 13:03:31
1050|1050|2020-11-23 13:03:31
1051|976|2020-11-23 13:03:31
1052|1052|2020-11-23 13:03:31
1053|32|2020-11-23 13:03:31
1054|18|2020-11-23 13:03:31
1055|976|2020-11-23 13:03:31
1056|976|2020-11-23 13:03:31
1057|976|2020-11-23 13:03:31
1058|875|2020-11-23 13:03:31
1059|614|2020-11-23 13:03:31
1060|969|2020-11-23 13:03:31
1061|1061|2020-11-23 13:03:31
1062|634|2020-11-23 13:03:31
1063|1063|2020-11-23 13:03:31
1064|1064|2020-11-23 13:03:31
1065|1065|2020-11-23 13:03:31
1066|1066|2020-11-23 13:03:31
1067|165|2020-11-23 13:03:31
1068|1068|2020-11-23 13:03:31
1069|17|2020-11-23 13:03:31
1070|643|2020-11-23 13:03:31
1071|1071|2020-11-23 13:03:31
1072|60|2020-11-23 13:03:31
1073|813|2020-11-23 13:03:31
1074|67|2020-11-23 13:03:31
1075|160|2020-11-23 13:03:31
1076|976|2020-11-23 13:03:31
1077|160|2020-11-23 13:03:31
1078|10|2020-11-23 13:03:31
1079|725|2020-11-23 13:03:31
1080|976|2020-11-23 13:03:31
1081|12|2020-11-23 13:03:31
1082|976|2020-11-23 13:03:31
1083|93|2020-11-23 13:03:31
1084|89|2020-11-23 13:03:31
1085|101|2020-11-23 13:03:31
1086|18|2020-11-23 13:03:31
1087|976|2020-11-23 13:03:31
1088|976|2020-11-23 13:03:31
1089|976|2020-11-23 13:03:31
1090|73|2020-11-23 13:03:31
1091|1091|2020-11-23 13:03:31
1092|60|2020-11-23 13:03:31
1093|976|2020-11-23 13:03:31
1094|2|2020-11-23 13:03:31
1095|976|2020-11-23 13:03:31
1096|976|2020-11-23 13:03:31
1097|1097|2020-11-23 13:03:31
1098|1098|2020-11-23 13:03:31
1099|976|2020-11-23 13:03:31
1100|67|2020-11-23 13:03:31
1101|81|2020-11-23 13:03:31
1102|976|2020-11-23 13:03:31
1103|101|2020-11-23 13:03:31
1104|976|2020-11-23 13:03:31
1105|1105|2020-11-23 13:03:31
1106|43|2020-11-23 13:03:31
1107|976|2020-11-23 13:03:31
1108|12|2020-11-23 13:03:31
1109|102|2020-11-23 13:03:31
1110|2|2020-11-23 13:03:31
1111|101|2020-11-23 13:03:31
1112|73|2020-11-23 13:03:31
1113|1113|2020-11-23 13:03:31
1114|1114|2020-11-23 13:03:31
1115|1115|2020-11-23 13:03:31
1116|40|2020-11-23 13:03:31
1117|32|2020-11-23 13:03:31
1118|101|2020-11-23 13:03:31
1119|976|2020-11-23 13:03:31
1120|614|2020-11-23 13:03:31
1121|1121|2020-11-23 13:03:31
1122|160|2020-11-23 13:03:31
1123|771|2020-11-23 13:03:31
1124|182|2020-11-23 13:03:31
1125|182|2020-11-23 13:03:31
1126|976|2020-11-23 13:03:31
1127|18|2020-11-23 13:03:31
1128|976|2020-11-23 13:03:31
1129|12|2020-11-23 13:03:31
1130|160|2020-11-23 13:03:31
1131|976|2020-11-23 13:03:31
1132|1132|2020-11-23 13:03:31
1133|12|2020-11-23 13:03:31
1134|28|2020-11-23 13:03:31
1135|18|2020-11-23 13:03:31
1136|1001|2020-11-23 13:03:31
1137|976|2020-11-23 13:03:31
1138|976|2020-11-23 13:03:31
1139|101|2020-11-23 13:03:31
1140|1140|2020-11-23 13:03:31
1141|29|2020-11-23 13:03:31
1142|976|2020-11-23 13:03:31
1143|976|2020-11-23 13:03:31
1144|976|2020-11-23 13:03:31
1145|154|2020-11-23 13:03:31
1146|40|2020-11-23 13:03:31
1147|32|2020-11-23 13:03:31
1148|976|2020-11-23 13:03:31
1149|12|2020-11-23 13:03:31
1150|761|2020-11-23 13:03:31
1151|353|2020-11-23 13:03:31
1152|124|2020-11-23 13:03:31
1153|1153|2020-11-23 13:03:31
1154|1154|2020-11-23 13:03:31
1155|258|2020-11-23 13:03:31
1156|1156|2020-11-23 13:03:31
1157|771|2020-11-23 13:03:31
1158|634|2020-11-23 13:03:31
1159|16|2020-11-23 13:03:31
1160|1160|2020-11-23 13:03:31
1161|412|2020-11-23 13:03:31
1162|1162|2020-11-23 13:03:31
1163|332|2020-11-23 13:03:31
1164|1164|2020-11-23 13:03:31
1165|976|2020-11-23 13:03:31
1166|1166|2020-11-23 13:03:31
1167|60|2020-11-23 13:03:31
1168|976|2020-11-23 13:03:31
1169|1169|2020-11-23 13:03:31
1170|927|2020-11-23 13:03:31
1171|1171|2020-11-23 13:03:31
1172|740|2020-11-23 13:03:31
1173|182|2020-11-23 13:03:31
1174|1174|2020-11-23 13:03:31
1175|7|2020-11-23 13:03:31
1176|771|2020-11-23 13:03:31
1177|1177|2020-11-23 13:03:31
1178|1169|2020-11-23 13:03:31
1179|1179|2020-11-23 13:03:31
1180|1180|2020-11-23 13:03:31
1181|18|2020-11-23 13:03:31
1182|14|2020-11-23 13:03:31
1183|12|2020-11-23 13:03:31
1184|124|2020-11-23 13:03:31
1185|60|2020-11-23 13:03:31
1186|725|2020-11-23 13:03:31
1187|1187|2020-11-23 13:03:31
1188|12|2020-11-23 13:03:31
1189|1189|2020-11-23 13:03:31
1190|1190|2020-11-23 13:03:31
1191|1191|2020-11-23 13:03:31
1192|60|2020-11-23 13:03:31
1193|1193|2020-11-23 13:03:31
1194|896|2020-11-23 13:03:31
1195|1195|2020-11-23 13:03:31
1196|1196|2020-11-23 13:03:31
1197|18|2020-11-23 13:03:31
1198|1198|2020-11-23 13:03:31
1199|641|2020-11-23 13:03:31
1200|976|2020-11-23 13:03:31
1201|976|2020-11-23 13:03:31
1202|976|2020-11-23 13:03:31
1203|1203|2020-11-23 13:03:31
1204|976|2020-11-23 13:03:31
1205|32|2020-11-23 13:03:31
1206|1206|2020-11-23 13:03:31
1207|60|2020-11-23 13:03:31
1208|976|2020-11-23 13:03:31
1209|56|2020-11-23 13:03:31
1210|8|2020-11-23 13:03:31
1211|976|2020-11-23 13:03:31
1212|976|2020-11-23 13:03:31
1213|73|2020-11-23 13:03:31
1214|17|2020-11-23 13:03:31
1215|1215|2020-11-23 13:03:31
1216|18|2020-11-23 13:03:31
1217|73|2020-11-23 13:03:31
1218|28|2020-11-23 13:03:31
1219|160|2020-11-23 13:03:31
1220|1220|2020-11-23 13:03:31
1221|976|2020-11-23 13:03:31
1222|10|2020-11-23 13:03:31
1223|823|2020-11-23 13:03:31
1224|92|2020-11-23 13:03:31
1225|160|2020-11-23 13:03:31
1226|17|2020-11-23 13:03:31
1227|67|2020-11-23 13:03:31
1228|14|2020-11-23 13:03:31
1229|976|2020-11-23 13:03:31
1230|12|2020-11-23 13:03:31
1231|976|2020-11-23 13:03:31
1232|353|2020-11-23 13:03:31
1233|12|2020-11-23 13:03:31
1234|10|2020-11-23 13:03:31
1235|102|2020-11-23 13:03:31
1236|182|2020-11-23 13:03:31
1237|1237|2020-11-23 13:03:31
1238|160|2020-11-23 13:03:31
1239|1237|2020-11-23 13:03:31
1240|976|2020-11-23 13:03:31
1241|976|2020-11-23 13:03:31
1242|43|2020-11-23 13:03:31
1243|1243|2020-11-23 13:03:31
1244|89|2020-11-23 13:03:31
1245|976|2020-11-23 13:03:31
1246|1246|2020-11-23 13:03:31
1247|12|2020-11-23 13:03:31
1248|976|2020-11-23 13:03:31
1249|101|2020-11-23 13:03:31
1250|10|2020-11-23 13:03:31
1251|451|2020-11-23 13:03:31
1252|976|2020-11-23 13:03:31
1253|32|2020-11-23 13:03:31
1254|1113|2020-11-23 13:03:31
1255|34|2020-11-23 13:03:31
1256|976|2020-11-23 13:03:31
1257|976|2020-11-23 13:03:31
1258|60|2020-11-23 13:03:31
1259|182|2020-11-23 13:03:31
1260|976|2020-11-23 13:03:31
1261|1261|2020-11-23 13:03:31
1262|182|2020-11-23 13:03:31
1263|976|2020-11-23 13:03:31
1264|976|2020-11-23 13:03:31
1265|976|2020-11-23 13:03:31
1266|562|2020-11-23 13:03:31
1267|1267|2020-11-23 13:03:31
1268|976|2020-11-23 13:03:31
1269|976|2020-11-23 13:03:31
1270|976|2020-11-23 13:03:31
1271|1271|2020-11-23 13:03:31
1272|1272|2020-11-23 13:03:31
1273|976|2020-11-23 13:03:31
1274|1274|2020-11-23 13:03:31
1275|976|2020-11-23 13:03:31
1276|60|2020-11-23 13:03:31
1277|12|2020-11-23 13:03:31
1278|1278|2020-11-23 13:03:31
1279|12|2020-11-23 13:03:31
1280|1280|2020-11-23 13:03:31
1281|60|2020-11-23 13:03:31
1282|643|2020-11-23 13:03:31
1283|16|2020-11-23 13:03:31
1284|976|2020-11-23 13:03:31
1285|1285|2020-11-23 13:03:31
1286|1286|2020-11-23 13:03:31
1287|1280|2020-11-23 13:03:31
1288|1288|2020-11-23 13:03:31
1289|809|2020-11-23 13:03:31
1290|1290|2020-11-23 13:03:31
1291|182|2020-11-23 13:03:31
1292|131|2020-11-23 13:03:31
1293|32|2020-11-23 13:03:31
1294|1166|2020-11-23 13:03:31
1295|909|2020-11-23 13:03:31
1296|622|2020-11-23 13:03:31
1297|795|2020-11-23 13:03:31
1298|1278|2020-11-23 13:03:31
1299|1299|2020-11-23 13:03:31
1300|1286|2020-11-23 13:03:31
1301|976|2020-11-23 13:03:31
1302|258|2020-11-23 13:03:31
1303|649|2020-11-23 13:03:31
1304|786|2020-11-23 13:03:31
1305|16|2020-11-23 13:03:31
1306|614|2020-11-23 13:03:31
1307|124|2020-11-23 13:03:31
1308|771|2020-11-23 13:03:31
1309|1309|2020-11-23 13:03:31
1310|1310|2020-11-23 13:03:31
1311|32|2020-11-23 13:03:31
1312|16|2020-11-23 13:03:31
1313|258|2020-11-23 13:03:31
1314|795|2020-11-23 13:03:31
1315|16|2020-11-23 13:03:31
1316|1316|2020-11-23 13:03:31
1317|258|2020-11-23 13:03:31
1318|14|2020-11-23 13:03:31
1319|562|2020-11-23 13:03:31
1320|16|2020-11-23 13:03:31
1321|562|2020-11-23 13:03:31
1322|17|2020-11-23 13:03:31
1323|641|2020-11-23 13:03:31
1324|755|2020-11-23 13:03:31
1325|12|2020-11-23 13:03:31
1326|725|2020-11-23 13:03:31
1327|1327|2020-11-23 13:03:31
1328|1328|2020-11-23 13:03:31
1329|1329|2020-11-23 13:03:31
1330|1330|2020-11-23 13:03:31
1331|60|2020-11-23 13:03:31
1332|1332|2020-11-23 13:03:31
1333|1180|2020-11-23 13:03:31
1334|1334|2020-11-23 13:03:31
1335|7|2020-11-23 13:03:31
1336|1336|2020-11-23 13:03:31
1337|649|2020-11-23 13:03:31
1338|16|2020-11-23 13:03:31
1339|1162|2020-11-23 13:03:31
1340|1340|2020-11-23 13:03:31
1341|634|2020-11-23 13:03:31
1342|10|2020-11-23 13:03:31
1343|1343|2020-11-23 13:03:31
1344|1344|2020-11-23 13:03:31
1345|1280|2020-11-23 13:03:31
1346|1346|2020-11-23 13:03:31
1347|1347|2020-11-23 13:03:31
1348|7|2020-11-23 13:03:31
1349|643|2020-11-23 13:03:31
1350|976|2020-11-23 13:03:31
1351|1351|2020-11-23 13:03:31
1352|1352|2020-11-23 13:03:31
1353|1164|2020-11-23 13:03:31
1354|1354|2020-11-23 13:03:31
1355|14|2020-11-23 13:03:31
1356|18|2020-11-23 13:03:31
1357|12|2020-11-23 13:03:31
1358|445|2020-11-23 13:03:31
1359|813|2020-11-23 13:03:31
1360|786|2020-11-23 13:03:31
1361|913|2020-11-23 13:03:31
1362|182|2020-11-23 13:03:31
1363|966|2020-11-23 13:03:31
1364|552|2020-11-23 13:03:31
1365|1365|2020-11-23 13:03:31
1366|1366|2020-11-23 13:03:31
1367|32|2020-11-23 13:03:31
1368|1368|2020-11-23 13:03:31
1369|60|2020-11-23 13:03:31
1370|1370|2020-11-23 13:03:31
1371|182|2020-11-23 13:03:31
1372|830|2020-11-23 13:03:31
1373|60|2020-11-23 13:03:31
1374|10|2020-11-23 13:03:31
1375|12|2020-11-23 13:03:31
1376|1376|2020-11-23 13:03:31
1377|8|2020-11-23 13:03:31
1378|18|2020-11-23 13:03:31
1379|1379|2020-11-23 13:03:31
1380|545|2020-11-23 13:03:31
1381|353|2020-11-23 13:03:31
1382|955|2020-11-23 13:03:31
1383|12|2020-11-23 13:03:31
1384|556|2020-11-23 13:03:31
1385|1354|2020-11-23 13:03:31
1386|557|2020-11-23 13:03:31
1387|661|2020-11-23 13:03:31
1388|976|2020-11-23 13:03:31
1389|1389|2020-11-23 13:03:31
1390|552|2020-11-23 13:03:31
1391|970|2020-11-23 13:03:31
1392|1392|2020-11-23 13:03:31
1393|875|2020-11-23 13:03:31
1394|1394|2020-11-23 13:03:31
1395|955|2020-11-23 13:03:31
1396|1288|2020-11-23 13:03:31
1397|7|2020-11-23 13:03:31
1398|124|2020-11-23 13:03:31
1399|725|2020-11-23 13:03:31
1400|1400|2020-11-23 13:03:31
1401|1034|2020-11-23 13:03:31
1402|1402|2020-11-23 13:03:31
1403|552|2020-11-23 13:03:31
1404|1404|2020-11-23 13:03:31
1405|1405|2020-11-23 13:03:31
1406|160|2020-11-23 13:03:31
1407|124|2020-11-23 13:03:31
1408|16|2020-11-23 13:03:31
1409|552|2020-11-23 13:03:31
1410|16|2020-11-23 13:03:31
1411|10|2020-11-23 13:03:31
1412|165|2020-11-23 13:03:31
1413|1413|2020-11-23 13:03:31
1414|1280|2020-11-23 13:03:31
1415|1415|2020-11-23 13:03:31
1416|1416|2020-11-23 13:03:31
1417|1417|2020-11-23 13:03:31
1418|1418|2020-11-23 13:03:31
1419|1419|2020-11-23 13:03:31
1420|1420|2020-11-23 13:03:31
1421|2|2020-11-23 13:03:31
1422|1422|2020-11-23 13:03:31
1423|1423|2020-11-23 13:03:31
1424|1424|2020-11-23 13:03:31
1425|93|2020-11-23 13:03:31
1426|101|2020-11-23 13:03:31
1427|333|2020-11-23 13:03:31
1428|7|2020-11-23 13:03:31
1429|5|2020-11-23 13:03:31
1430|513|2020-11-23 13:03:31
1431|154|2020-11-23 13:03:31
1432|93|2020-11-23 13:03:31
1433|1433|2020-11-23 13:03:31
1434|333|2020-11-23 13:03:31
1435|1418|2020-11-23 13:03:31
1436|2|2020-11-23 13:03:31
1437|333|2020-11-23 13:03:31
1438|2|2020-11-23 13:03:31
1439|537|2020-11-23 13:03:31
1440|333|2020-11-23 13:03:31
1441|1441|2020-11-23 13:03:31
1442|12|2020-11-23 13:03:31
1443|1416|2020-11-23 13:03:31
1444|67|2020-11-23 13:03:31
1445|12|2020-11-23 13:03:31
1446|1446|2020-11-23 13:03:31
1447|32|2020-11-23 13:03:31
1448|10|2020-11-23 13:03:31
1449|40|2020-11-23 13:03:31
1450|976|2020-11-23 13:03:31
1451|12|2020-11-23 13:03:31
1452|1452|2020-11-23 13:03:31
1453|1453|2020-11-23 13:03:31
1454|1454|2020-11-23 13:03:31
1455|12|2020-11-23 13:03:31
1456|1456|2020-11-23 13:03:31
1457|1404|2020-11-23 13:03:31
1458|12|2020-11-23 13:03:31
1459|333|2020-11-23 13:03:31
1460|1419|2020-11-23 13:03:31
1461|12|2020-11-23 13:03:31
1462|60|2020-11-23 13:03:31
1463|633|2020-11-23 13:03:31
1464|976|2020-11-23 13:03:31
1465|1419|2020-11-23 13:03:31
1466|32|2020-11-23 13:03:31
1467|1454|2020-11-23 13:03:31
1468|32|2020-11-23 13:03:31
1469|1469|2020-11-23 13:03:31
1470|333|2020-11-23 13:03:31
1471|1316|2020-11-23 13:03:31
1472|93|2020-11-23 13:03:31
1473|73|2020-11-23 13:03:31
1474|10|2020-11-23 13:03:31
1475|1453|2020-11-23 13:03:31
1476|1476|2020-11-23 13:03:31
1477|1340|2020-11-23 13:03:31
1478|622|2020-11-23 13:03:31
1479|67|2020-11-23 13:03:31
1480|1419|2020-11-23 13:03:31
1481|154|2020-11-23 13:03:31
1482|1418|2020-11-23 13:03:31
1483|1483|2020-11-23 13:03:31
1484|10|2020-11-23 13:03:31
1485|73|2020-11-23 13:03:31
1486|67|2020-11-23 13:03:31
1487|333|2020-11-23 13:03:31
1488|587|2020-11-23 13:03:31
1489|10|2020-11-23 13:03:31
1490|67|2020-11-23 13:03:31
1491|1418|2020-11-23 13:03:31
1492|12|2020-11-23 13:03:31
1493|73|2020-11-23 13:03:31
1494|40|2020-11-23 13:03:31
1495|10|2020-11-23 13:03:31
1496|725|2020-11-23 13:03:31
1497|5|2020-11-23 13:03:31
1498|1498|2020-11-23 13:03:31
1499|1499|2020-11-23 13:03:31
1500|1416|2020-11-23 13:03:31
1501|1501|2020-11-23 13:03:31
1502|32|2020-11-23 13:03:31
1503|1503|2020-11-23 13:03:31
1504|7|2020-11-23 13:03:31
1505|1505|2020-11-23 13:03:31
1506|976|2020-11-23 13:03:31
1507|5|2020-11-23 13:03:31
1508|967|2020-11-23 13:03:31
1509|1509|2020-11-23 13:03:31
1510|1510|2020-11-23 13:03:31
1511|1511|2020-11-23 13:03:31
1512|1512|2020-11-23 13:03:31
1513|160|2020-11-23 13:03:31
1514|160|2020-11-23 13:03:31
1515|1515|2020-11-23 13:03:31
1516|1469|2020-11-23 13:03:31
1517|93|2020-11-23 13:03:31
1518|976|2020-11-23 13:03:31
1519|1419|2020-11-23 13:03:31
1520|622|2020-11-23 13:03:31
1521|1419|2020-11-23 13:03:31
1522|18|2020-11-23 13:03:31
1523|14|2020-11-23 13:03:31
1524|160|2020-11-23 13:03:31
1525|1525|2020-11-23 13:03:31
1526|1418|2020-11-23 13:03:31
1527|521|2020-11-23 13:03:31
1528|1418|2020-11-23 13:03:31
1529|1529|2020-11-23 13:03:31
1530|967|2020-11-23 13:03:31
1531|1531|2020-11-23 13:03:31
1532|1418|2020-11-23 13:03:31
1533|1454|2020-11-23 13:03:31
1534|1534|2020-11-23 13:03:31
1535|1418|2020-11-23 13:03:31
1536|1536|2020-11-23 13:03:31
1537|32|2020-11-23 13:03:31
1538|1538|2020-11-23 13:03:31
1539|93|2020-11-23 13:03:31
1540|1419|2020-11-23 13:03:31
1541|160|2020-11-23 13:03:31
1542|1418|2020-11-23 13:03:31
1543|1419|2020-11-23 13:03:31
1544|976|2020-11-23 13:03:31
1545|67|2020-11-23 13:03:31
1546|73|2020-11-23 13:03:31
1547|32|2020-11-23 13:03:31
1548|1531|2020-11-23 13:03:31
1549|1549|2020-11-23 13:03:31
1550|1550|2020-11-23 13:03:31
1551|1551|2020-11-23 13:03:31
1552|10|2020-11-23 13:03:31
1553|976|2020-11-23 13:03:31
1554|1554|2020-11-23 13:03:31
1555|1531|2020-11-23 13:03:31
1556|622|2020-11-23 13:03:31
1557|73|2020-11-23 13:03:31
1558|1418|2020-11-23 13:03:31
1559|1559|2020-11-23 13:03:31
1560|1560|2020-11-23 13:03:31
1561|976|2020-11-23 13:03:31
1562|333|2020-11-23 13:03:31
1563|333|2020-11-23 13:03:31
1564|73|2020-11-23 13:03:31
1565|14|2020-11-23 13:03:31
1566|1456|2020-11-23 13:03:31
1567|8|2020-11-23 13:03:31
1568|1404|2020-11-23 13:03:31
1569|10|2020-11-23 13:03:31
1570|1570|2020-11-23 13:03:31
1571|1571|2020-11-23 13:03:31
1572|333|2020-11-23 13:03:31
1573|1573|2020-11-23 13:03:31
1574|160|2020-11-23 13:03:31
1575|73|2020-11-23 13:03:31
1576|1576|2020-11-23 13:03:31
1577|128|2020-11-23 13:03:31
1578|5|2020-11-23 13:03:31
1579|333|2020-11-23 13:03:31
1580|976|2020-11-23 13:03:31
1581|154|2020-11-23 13:03:31
1582|1582|2020-11-23 13:03:31
1583|154|2020-11-23 13:03:31
1584|333|2020-11-23 13:03:31
1585|620|2020-11-23 13:03:31
1586|1418|2020-11-23 13:03:31
1587|1587|2020-11-23 13:03:31
1588|1034|2020-11-23 13:03:31
1589|1419|2020-11-23 13:03:31
1590|333|2020-11-23 13:03:31
1591|10|2020-11-23 13:03:31
1592|160|2020-11-23 13:03:31
1593|1593|2020-11-23 13:03:31
1594|1454|2020-11-23 13:03:31
1595|32|2020-11-23 13:03:31
1596|1596|2020-11-23 13:03:31
1597|1597|2020-11-23 13:03:31
